"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000183745.1_ASM18374v1" 1.9716 1.9984 1.9822 1.9616 1.9988 1.9806 1.6202 1.998 1.9988 1.9806 2.8818 3.701 3.9417 3.6982 3.9339 3.4855 3.5236 5.0761 4.8426
"GCF_000092125.1_ASM9212v1" 1.9936 2 1.8539 1.9755 1.9387 1.8625 1.9558 1.8751 1.9798 1.8907 2.7755 3.3625 3.6023 3.973 3.8023 3.9494 2.798 5.7339 5.3107
"GCF_000024425.1_ASM2442v1" 1.9984 1.9932 1.4514 1.9402 2 1.5216 1.8861 1.7966 1.9968 1.858 2.6767 3.0506 3.3146 3.9017 3.686 3.888 2.5934 4.7393 5.1546
"GCF_000187005.1_ASM18700v1" 1.9948 1.9976 1.8457 1.9095 1.9845 1.9992 1.8594 1.9095 1.9376 1.8212 2.8514 3.1289 3.1576 3.7552 3.1888 2.9002 2.7701 5.1733 5.685
"GCF_000309885.1_ASM30988v1" 1.9596 1.9818 1.7618 1.8997 1.9604 1.992 1.8886 1.9964 1.9384 1.8811 2.936 3.2563 3.2808 3.6258 3.0628 3.0741 3.0294 5.0251 5.618
"GCF_000236585.1_ASM23658v1" 1.9833 2 1.7135 1.9113 1.9414 1.9992 1.8292 1.9861 1.9666 1.8779 2.8918 3.2268 3.0057 3.7779 3.0941 2.9931 2.8474 5.291 5.6117
"GCF_000258245.1_ASM25824v1" 1.96 1.9716 1.7982 1.926 1.9395 1.9988 1.938 1.9728 1.9658 1.9242 2.9842 3.4072 3.3014 3.6969 3.1817 3.2154 3.3212 4.985 5.6243
"GCF_000091545.1_ASM9154v1" 1.9608 1.9666 1.7806 1.9161 1.9346 1.9996 1.944 1.9673 1.9658 1.9234 2.986 3.4037 3.3069 3.6928 3.1918 3.1726 3.3535 4.931 5.6338
"GCF_000186385.1_ASM18638v1" 1.9697 1.9853 1.9857 1.9948 1.9952 1.3565 1.0253 1.9988 1.9988 1.981 2.6192 3.56 3.7147 3.4843 3.7994 3.9324 3.8462 4.9285 4.0016
"GCF_000317835.1_ASM31783v1" 1.9751 2 1.8808 1.9996 1.994 1.7559 1.4061 1.9952 2.0004 1.9976 2.6344 3.6075 3.9479 3.3979 3.9761 3.7161 3.7467 4.3309 4.5914
"GCF_000252445.1_ASM25244v1" 1.9689 1.8882 1.9841 1.9932 1.992 1.944 1.4852 1.9972 1.9346 1.9822 2.8596 3.5689 3.9262 3.5638 3.9984 3.465 3.827 4.1152 4.6795
"GCF_000020685.1_ASM2068v1" 1.9992 1.9585 1.9001 2 1.8525 1.8515 1.4879 1.9988 2.0004 1.9968 2.6889 3.6792 3.7951 3.4843 3.9108 3.8417 3.6271 3.465 4.8544
"GCF_000008565.1_ASM856v1" 1.9988 1.9992 1.6021 2 1.9908 1.7056 1.2398 1.9658 1.994 1.9996 2.3596 3.2468 3.9714 3.5436 3.9777 3.7411 3.7175 4.649 4.771
"GCF_000190555.1_ASM19055v1" 1.9992 1.9893 1.8222 2 1.9697 1.7452 1.2927 1.9697 1.9988 1.9865 2.2207 3.0358 3.7397 3.3289 3.9825 3.9432 3.3772 3.1817 4.5147
"GCF_000196275.1_ASM19627v1" 1.9826 1.9763 1.6554 1.9853 1.9988 1.9305 1.5967 1.9932 1.9897 2 2.681 3.3523 3.9604 3.643 3.9841 3.9683 3.7216 4.5956 4.8239
"GCF_000092425.1_ASM9242v1" 1.967 1.9301 0.9281 1.8943 1.8512 1.2259 1.9051 1.9516 2 1.9194 2.7755 3.9293 3.7313 3.8462 3.9604 2.9595 3.7679 5.8343 4.6773
"GCF_000011385.1_ASM1138v1" 1.9984 1.9992 1.5051 1.9869 1.9767 1.4541 1.5574 1.7915 1.9964 1.9952 2.739 3.6603 3.87 3.6765 3.7594 3.7175 3.5638 5.1414 4.6296
"GCF_000013225.1_ASM1322v1" 2 1.996 1.5468 1.9849 1.8169 1.7683 1.8275 1.5119 1.9849 1.8389 2.574 3.2744 3.427 3.7807 3.8008 3.5511 3.2531 4.5872 5.005
"GCF_000013205.1_ASM1320v1" 1.9996 2 1.4312 1.9712 1.8549 1.7989 1.8751 1.5382 1.9826 1.8126 2.6267 3.3636 3.4602 3.7244 3.8625 3.6088 3.3944 4.7916 4.9751
"GCF_000063525.1_ASM6352v1" 1.9775 1.9179 1.8406 1.9976 1.78 1.7528 1.7416 1.456 1.8716 1.8536 2.5806 2.7724 3.6258 3.4106 3.8153 3.651 3.2103 4.686 4.3821
"GCF_000014585.1_ASM1458v1" 1.9972 1.9566 1.9778 1.9897 1.9433 1.9172 1.9113 1.8671 1.9327 1.9004 2.4956 3.3568 3.8715 3.7397 3.7764 3.8402 3.7566 5.305 5.2274
"GCF_000063505.1_ASM6350v1" 1.9992 1.9117 1.9992 1.9873 1.9869 1.8349 1.7021 1.6818 1.9631 1.9547 2.4938 2.7716 3.7821 3.5436 3.9078 3.7651 3.5125 5.048 5.0684
"GCF_000195975.1_ASM19597v1" 1.9996 1.9102 1.9968 1.9996 1.9996 1.89 1.7161 1.7103 1.9814 1.9493 2.5361 3.1496 3.6873 3.5075 3.9032 3.6751 3.4352 4.6425 5.168
"GCF_000012625.1_ASM1262v1" 1.9988 1.9316 1.9992 1.9988 1.994 1.8776 1.6832 1.7203 1.9845 1.9279 2.6001 3.0731 3.6914 3.574 3.9401 3.7495 3.4518 4.8263 5.1493
"GCF_000012505.1_ASM1250v1" 1.9976 1.9501 1.9704 1.9952 1.8678 1.8464 1.8298 1.8382 1.9837 1.9316 2.49 3.2196 3.8625 3.7707 3.8008 3.9124 3.6617 5.1467 5.1099
"GCF_000018585.1_ASM1858v1" 1.9968 1.9904 1.9984 1.9964 1.981 1.998 1.9996 2 1.7857 1.8957 2.9257 3.8565 3.8037 3.8865 3.6496 3.785 3.7951 5.4437 5.4407
"GCF_000011465.1_ASM1146v1" 1.9944 1.9984 1.9988 1.9932 1.9755 1.9889 2 1.9869 1.8322 1.967 2.9087 3.8329 3.9277 3.9432 3.8241 3.8805 3.87 5.3505 4.5914
"GCF_000015665.1_ASM1566v1" 1.9972 1.9996 1.9988 1.9924 1.972 1.9829 2 1.9814 1.8619 1.9666 2.918 3.8212 3.937 3.9386 3.8565 3.8805 3.867 5.3591 4.5998
"GCF_000018065.1_ASM1806v1" 1.9897 2.0004 1.9992 1.9897 1.9833 1.9802 2 1.9802 1.7889 1.9592 2.9028 3.8285 3.9324 3.9386 3.83 3.8775 3.8521 5.423 4.5767
"GCF_000015965.1_ASM1596v1" 1.9853 1.9996 1.9988 1.9936 1.9794 1.9826 2 1.9865 1.8096 1.9697 2.8918 3.8241 3.9216 3.9308 3.8329 3.8805 3.858 5.4259 4.5579
"GCF_000015645.1_ASM1564v1" 1.9897 1.9996 1.9992 1.9936 1.9841 1.9829 2 1.9837 1.8064 1.9616 2.8994 3.8139 3.9308 3.9293 3.8241 3.8715 3.8551 5.4201 4.5725
"GCF_000012645.1_ASM1264v1" 1.9893 2 1.998 1.9924 1.9865 1.9877 2 1.9853 1.807 1.9662 2.9036 3.8183 3.9139 3.9262 3.8095 3.867 3.8462 5.4054 4.5683
"GCF_000015685.1_ASM1568v1" 1.9972 2 1.9988 1.9952 1.9619 1.9916 1.9972 1.9936 1.8172 1.9198 2.8944 3.7327 3.9032 3.9448 3.7622 3.8285 3.876 5.3821 5.1467
"GCF_000015705.1_ASM1570v1" 1.9794 1.9231 1.9996 1.9956 1.9908 1.9865 1.9623 1.8574 1.9451 1.8929 2.6096 3.5778 3.7495 3.7736 3.6496 3.6887 3.7313 5.4765 5.3937
"GCF_000012525.1_ASM1252v1" 1.9988 1.9739 1.8678 1.9658 1.8598 1.7921 1.6801 1.6543 1.9992 1.9984 2.3535 3.7439 3.9841 3.6023 3.951 3.83 3.8956 5.0582 4.3141
"GCF_000011345.1_ASM1134v1" 1.9516 1.9996 1.5209 1.9157 1.7658 1.8086 1.7892 1.6184 1.9631 1.9501 2.0036 3.3898 3.5778 3.8956 3.4305 3.8212 3.51 5.385 4.4248
"GCF_000022045.1_ASM2204v1" 1.9516 1.9755 1.7144 1.9463 1.9948 1.6793 1.62 1.7018 1.9463 1.9968 2.3288 3.7078 3.5958 3.9573 3.4638 3.6483 3.3512 4.5475 5.0251
"GCF_000018105.1_ASM1810v1" 1.8772 1.8808 1.846 1.947 1.9612 1.9209 1.8965 1.8519 1.9984 1.9972 2.4402 3.7467 3.7216 3.9541 3.7397 3.8153 3.5524 5.184 5.1546
"GCF_000014265.1_ASM1426v1" 1.9988 1.9897 1.9701 1.9992 1.9877 1.9673 1.9763 1.9956 1.9984 1.998 2.798 3.9888 3.8081 3.9904 3.8168 3.7064 3.7051 4.7015 5.618
"GCF_000210375.1_ASM21037v1" 1.8939 1.9972 1.8406 1.9826 1.9451 1.8067 1.8491 1.9234 1.9616 1.9996 2.588 3.8775 3.7523 3.9698 3.5958 3.8775 3.4626 4.7125 5.0787
"GCF_000020025.1_ASM2002v1" 1.996 1.99 1.9324 1.9996 1.9708 1.9463 1.9131 1.9524 1.9829 1.9627 2.5582 3.9541 3.9526 3.9324 3.8536 3.8865 3.8241 4.8008 4.8054
"GCA_000204075.1_ASM20407v1" 2 1.9928 1.9212 1.9988 1.952 1.9357 1.8914 1.9478 1.9988 1.9976 2.5471 3.9293 3.9432 3.8402 3.785 3.8373 3.7908 4.4944 4.8757
"GCF_000196515.1_ASM19651v1" 1.9988 1.99 1.9708 1.9996 1.9716 1.9493 1.8818 1.9666 1.9984 1.996 2.6738 3.9355 3.9017 3.8595 3.7369 3.7679 3.7313 4.6382 5.4348
"GCF_000021805.1_ASM2180v1" 1.8832 1.981 1.7937 1.9743 1.8519 1.8546 1.8365 1.9077 1.8847 1.9662 2.2578 3.6657 3.6928 3.5373 3.1576 3.8462 3.1817 4.1911 5.1493
"GCF_000017845.1_ASM1784v1" 1.9102 1.9732 1.8605 1.9984 1.8632 1.8695 1.8681 1.9608 1.8779 1.9527 2.3452 3.6617 3.6996 3.701 3.3256 3.7651 3.0404 3.9557 5.4526
"GCF_000010625.1_ASM1062v1" 1.9186 1.9829 1.8447 1.9066 1.9346 1.7712 1.8765 1.8325 1.8786 1.9904 2.4765 3.7327 3.6364 3.9841 3.2092 3.7481 3.4578 4.5351 5.4171
"GCF_000021825.1_ASM2182v1" 1.8744 1.9623 1.8021 1.9732 1.844 1.8031 1.9069 1.9425 1.8832 1.9861 2.4474 3.7425 3.5791 3.4626 3.3333 3.69 3.3933 4.0601 5.4259
"GCF_000147335.1_ASM14733v1" 1.9037 1.9558 1.8077 1.9771 1.8925 1.8355 1.9102 1.9467 1.9467 1.994 2.5329 3.8212 3.56 3.8081 3.5423 3.8226 3.51 4.4603 5.2521
"GCF_000019485.1_ASM1948v1" 1.9142 1.996 1.6226 1.8268 1.8584 1.6367 1.5293 1.7065 1.8692 1.9736 2.208 3.5448 3.5881 3.864 3.5549 3.827 3.4483 5.1626 4.4944
"GCF_000009725.1_ASM972v1" 1.965 1.9324 1.6966 1.9146 1.872 1.6829 1.6 1.8929 1.9346 1.9654 2.2406 3.3267 3.34 3.9262 3.1867 3.1546 3.1878 4.7214 5.0556
"GCF_000143165.1_ASM14316v1" 1.8159 1.8218 1.9916 1.9369 1.9501 1.8152 1.4142 1.9212 1.9631 1.9845 2.9744 3.9984 3.4388 3.647 3.3887 3.8536 3.2279 3.7327 5.168
"GCF_000025585.1_ASM2558v1" 1.9775 1.9755 1.885 1.9984 1.7674 1.8113 1.6725 1.9747 1.9102 1.879 2.713 3.5791 3.3636 3.8095 3.5676 3.7106 3.0048 4.0032 4.9727
"GCF_000011905.1_ASM1190v1" 1.9421 1.9739 1.8318 1.9936 1.6529 1.7528 1.6485 1.9693 1.885 1.8054 2.6385 3.5753 3.367 3.7566 3.4746 3.6914 3.046 3.7679 4.7081
"GCF_000025025.1_ASM2502v1" 1.9728 1.9833 1.89 1.996 1.7173 1.7813 1.6804 1.9681 1.9011 1.8355 2.6767 3.5868 3.44 3.7807 3.5778 3.7272 3.059 4.0453 4.8123
"GCF_000021685.1_ASM2168v1" 1.9234 1.8829 1.8968 1.9806 1.9956 1.9984 1.856 1.6795 1.9912 1.9948 2.3507 3.6941 3.8625 3.4483 3.391 3.5537 3.8835 5.176 4.8924
"GCF_000024985.1_ASM2498v1" 1.996 1.9822 1.9524 1.9988 1.9968 1.9818 1.9581 1.8536 1.9968 2 2.7315 3.962 3.9139 3.6819 3.3434 3.6982 3.9231 5.2798 4.8497
"GCF_000025005.1_ASM2500v1" 1.9952 1.9968 1.9701 1.9841 1.9395 1.9272 1.9505 1.8674 1.9877 1.8776 2.46 3.7313 3.7453 3.8911 3.7313 3.7793 3.7936 5.5432 5.1975
"GCA_000018565.1_ASM1856v1" 1.6793 1.8657 1.751 1.9157 1.5427 1.6215 1.7247 1.4384 1.9569 1.731 2.2452 3.5486 3.811 2.8523 2.9789 2.6226 3.4471 3.876 3.5051
"GCF_000021945.1_ASM2194v1" 1.9829 1.9912 1.8811 1.9861 1.8355 1.89 1.7483 1.6316 1.9724 1.9972 2.6178 3.9062 3.8168 3.5323 3.2648 3.046 3.5511 5.1151 4.4683
"GCF_000022185.1_ASM2218v1" 1.9996 1.9964 1.9444 1.9482 2 1.8495 1.6872 1.6598 1.9331 1.9948 2.6096 3.937 3.6996 3.5804 3.375 3.1417 3.51 4.8403 4.5809
"GCF_000016665.1_ASM1666v1" 1.9037 1.9231 1.9996 1.9635 1.9972 1.6067 1.4302 1.6345 1.9948 1.9908 2.6476 3.8226 3.6153 3.6657 3.3887 3.4566 3.7244 4.6275 4.1169
"GCF_000017805.1_ASM1780v1" 1.8312 1.899 1.994 1.919 1.9996 1.6124 1.451 1.6644 1.9822 1.9736 2.6476 3.7951 3.614 3.6153 3.3784 3.3979 3.7552 4.8828 3.962
"GCF_000199675.1_ASM19967v1" 1.9988 1.9102 1.9316 1.9944 1.9845 1.5389 1.4888 1.8028 2.0004 1.9869 2.3084 3.5474 3.7779 3.811 3.8986 3.9139 3.231 4.3309 4.1186
"GCF_000023845.1_ASM2384v1" 1.9881 1.9516 1.9673 1.9932 1.9654 1.9992 1.5908 1.96 1.8741 1.8765 2.7457 3.8124 3.87 3.6456 3.9002 3.56 3.6576 5.4825 3.712
"GCF_000270285.1_ASM27028v1" 1.9759 1.9077 1.9865 1.9904 1.9948 1.9524 1.7364 1.9608 1.8925 1.8342 2.8935 3.5311 3.9078 3.4459 3.879 3.7023 3.6523 5.2301 3.873
"GCF_000210055.1_ASM21005v1" 1.9936 1.5347 1.9589 1.9814 1.9996 1.9992 1.9689 1.9376 1.935 1.9286 2.9507 3.1939 3.9588 3.2394 3.9339 3.7622 3.7078 5.0025 4.0883
"GCF_000024265.1_ASM2426v1" 1.9964 1.5031 1.9399 1.9708 1.9857 1.9759 1.8054 1.8755 1.9004 1.8762 2.8637 3.375 3.9479 3.1646 3.8476 3.592 3.6711 4.9505 3.7821
"GCF_000023885.1_ASM2388v1" 1.9747 1.6026 1.9186 1.9681 1.9818 1.9908 1.6518 1.9841 1.8605 1.8403 2.8935 3.7106 3.882 3.2992 3.8402 3.9078 3.7893 4.1237 4.3103
"GCF_000024225.1_ASM2422v1" 1.9585 1.8734 1.9849 1.8376 1.8546 1.9693 1.895 1.9829 1.7715 1.7413 2.5189 3.7509 3.2787 3.319 3.0423 3.7693 3.8344 5.3879 4.2644
"GCF_000143845.1_ASM14384v1" 1.9234 1.6838 2 1.9736 1.9619 1.8943 1.9728 1.9877 2 1.9631 2.9129 3.9185 3.6805 3.5829 3.9154 3.9293 3.827 5.0968 5.071
"GCF_000195315.1_ASM19531v1" 1.7822 1.6051 1.9924 1.9928 1.9968 1.9857 1.9881 1.5031 1.8605 1.8751 2.6624 3.8805 3.8402 3.3852 3.7481 3.6873 3.7092 5.2192 4.7259
"GCF_000177615.2_ASM17761v2" 1.9853 1.8854 1.9242 1.9623 1.9573 1.9354 1.809 1.9976 1.9444 1.9996 2.8425 3.9277 3.9667 3.4626 3.4317 3.885 3.7244 4.6318 4.9875
"GCF_000058485.1_ASM5848v1" 1.9984 1.8622 1.9524 1.9908 1.9732 1.9984 1.8939 1.9716 1.9869 1.9897 2.8265 3.9154 3.9557 3.3636 3.459 3.8432 3.7922 4.7985 5.0994
"GCF_000013345.1_ASM1334v1" 1.9881 1.8262 1.9312 1.9829 1.9771 1.9944 1.873 1.9608 1.9596 1.9932 2.751 3.9339 3.9526 3.3772 3.5386 3.8865 3.7216 5.0813 5.0302
"GCF_000018005.1_ASM1800v1" 2 1.9268 1.9246 1.9841 1.9685 1.9932 1.9342 1.9912 1.9685 1.9956 2.8098 3.9277 3.9793 3.4176 3.4686 3.8565 3.8241 4.9116 5.1308
"GCF_000166135.1_ASM16613v1" 1.9897 1.8854 1.9489 1.9818 1.9763 1.9992 1.926 2 1.9643 1.9988 2.8678 3.858 3.9841 3.3135 3.2436 3.7439 3.885 4.6948 5.0684
"GCF_000015025.1_ASM1502v1" 1.9984 1.9635 1.998 1.8786 1.9662 1.8315 1.634 1.9689 2 1.9996 2.7218 3.83 3.9047 3.4329 2.9833 3.7636 3.7722 5.5991 4.8123
"GCF_000023405.1_ASM2340v1" 1.9814 1.7358 1.8986 1.9944 1.9425 1.9869 1.9964 1.6841 1.9877 1.9608 2.7701 3.5984 3.9216 3.4329 3.7951 3.9526 3.5817 4.7619 4.7916
"GCF_000025205.1_ASM2520v1" 1.8123 1.9231 1.9316 1.9689 1.9763 1.9988 1.912 1.9964 1.1947 1.58 2.5681 3.6941 3.6324 3.2144 3.349 3.8432 3.8402 4.6062 3.3613
"GCF_000213955.1_ASM21395v1" 1.8288 1.8947 1.9861 1.9524 1.9944 1.9936 1.9612 1.9996 1.283 1.5267 2.739 3.5587 3.7147 3.3091 3.1075 3.775 3.867 4.8614 3.7397
"GCF_000024445.1_ASM2444v1" 1.7934 1.3307 1.7876 1.9569 1.9948 1.9976 1.4409 1.7838 1.9139 1.9673 2.7226 3.6023 3.7636 3.1328 2.7647 3.6298 3.5971 4.7733 3.882
"GCF_000010425.1_ASM1042v1" 1.9022 1.4294 1.7892 1.9912 1.996 1.9608 1.3177 1.8636 1.9128 1.9186 2.727 3.5112 3.9154 2.9985 2.7241 3.6724 3.723 4.6533 3.5411
"GCF_000165905.1_ASM16590v1" 1.8443 1.414 1.8403 1.9996 1.9837 2 1.6639 1.8622 1.9312 1.9818 2.8637 3.7175 3.9124 3.1328 3.283 3.8715 3.858 4.3668 4.1118
"GCF_000213865.1_ASM21386v1" 1.9372 1.6821 1.8695 1.9932 1.9972 2 1.584 1.7979 1.8847 1.9346 2.791 3.3681 3.7793 3.1348 3.2658 3.775 3.6697 4.697 3.9032
"GCF_000092325.1_ASM9232v1" 1.9268 1.6918 1.8587 1.9912 2 1.9996 1.4948 1.8077 1.9309 1.9739 2.8027 3.42 3.8052 3.1201 3.1536 3.8066 3.6832 4.56 3.9984
"GCF_000210755.1_ASM21075v1" 1.9425 1.7173 1.8657 1.9948 1.9992 2 1.4806 1.8218 1.9365 1.9643 2.7933 3.3967 3.8081 3.076 3.1348 3.8241 3.6778 4.5413 3.827
"GCF_000022705.1_ASM2270v1" 1.865 1.3972 1.7197 1.9253 1.9893 1.99 1.7409 1.8577 1.9275 1.9802 2.8506 3.1328 3.6751 3.1959 3.2289 3.6657 3.8241 5.2854 3.9047
"GCF_000224965.2_ASM22496v2" 1.8653 1.398 1.7197 1.9257 1.9889 1.9904 1.7409 1.8577 1.9264 1.9794 2.8506 3.1328 3.6765 3.1959 3.2268 3.6684 3.8241 5.2882 3.8956
"GCF_000196535.1_ASM19653v1" 1.9964 1.965 1.9829 1.9873 1.9531 1.6912 1.5596 1.9908 1.9865 1.9673 2.5006 3.7693 3.9809 3.7922 3.8314 3.8447 3.5088 4.4072 4.5147
"GCF_000092365.1_ASM9236v1" 1.9566 1.9474 1.9051 1.895 1.99 1.9996 1.3763 1.7042 1.9763 1.9327 2.4594 3.4376 3.8685 3.7175 2.9985 3.9526 3.9062 5.423 4.0883
"GCF_000023105.1_ASM2310v1" 1.9806 1.9996 1.9124 1.9455 1.9616 1.9451 2 1.9996 1.9992 1.9956 2.7571 3.87 3.8775 3.2268 3.3245 3.6724 3.6298 5.0916 4.7985
"GCF_000218545.1_ASM21854v1" 1.9489 1.9865 1.9106 1.9257 1.9616 1.9467 1.996 1.979 1.9822 1.9818 2.7801 3.873 3.5587 2.6925 3.8402 3.5894 3.8183 4.9579 4.2159
"GCF_000092865.1_ASM9286v1" 1.9436 1.9654 1.9201 1.9357 1.96 1.9414 1.9869 1.9616 1.9818 1.992 2.7949 3.861 3.7037 2.8736 3.7175 3.5868 3.7994 5.0761 4.3879
"GCF_000024925.1_ASM2492v1" 1.9448 1.9493 1.9139 1.9279 1.9183 1.9091 1.9681 1.9478 1.9716 1.9631 2.7571 3.8139 3.7147 3.0665 3.5958 3.5791 3.9246 5.0302 4.3478
"GCF_000024065.1_ASM2406v1" 1.9346 1.8836 1.99 1.81 1.8416 1.8015 1.7547 1.9972 1.9818 1.99 2.454 3.4014 3.8095 3.7566 3.8373 3.7979 3.7023 5.4025 4.7015
"GCF_000215105.1_ASM21510v1" 1.9685 1.9956 1.9531 1.9643 1.9794 1.9612 1.9952 1.9845 1.9904 1.9968 2.8752 3.8986 3.8052 3.1606 3.6101 3.2415 3.7552 5.176 4.5683
"GCF_000024965.1_ASM2496v1" 1.9916 1.9984 1.9312 1.947 1.9747 1.944 1.9873 1.9968 1.998 2 2.7878 3.9139 3.8865 3.2776 3.6603 3.712 3.951 4.99 4.6339
"GCF_000202635.1_ASM20263v1" 1.996 1.9988 1.8525 1.9853 1.9681 1.9952 1.9172 1.8549 1.9932 2 2.6638 3.8462 3.8941 3.0184 3.7286 3.252 3.8625 5.1546 4.3384
"GCF_000007665.1_ASM766v1" 1.9932 1.9596 1.8615 1.9976 1.981 1.9172 1.9231 1.9033 1.9639 1.99 2.6337 3.8521 3.937 3.5051 3.4435 3.8417 3.9448 5.152 5.0633
"GCF_000063485.1_ASM6348v1" 1.9897 1.9904 1.9493 1.994 1.9558 1.9402 1.9841 1.9109 1.9932 1.9877 2.862 3.9017 3.7523 3.0931 3.7202 3.8066 3.8256 5.0531 4.6555
"GCF_000197735.1_ASM19773v1" 2 1.9305 1.8709 1.9885 1.9845 1.9639 1.4434 1.7334 1.8015 1.9059 2.578 3.8536 3.7979 3.4941 3.3311 3.9017 3.1656 4.2463 4.3253
"GCF_000196235.1_ASM19623v1" 2 1.9778 1.9948 1.994 1.9131 1.9972 1.3986 1.9798 1.9732 1.9889 2.7556 3.7979 3.8153 3.5075 3.5753 3.8008 3.9108 4.417 5.1948
"GCF_000189535.1_ASM18953v1" 1.9968 1.9716 1.9936 1.9881 1.912 1.9996 1.5026 1.981 1.9623 1.9853 2.7495 3.7538 3.7467 3.5702 3.8124 3.7272 3.827 4.2553 5.2301
"GCF_000022025.1_ASM2202v1" 1.9897 1.99 1.9869 1.9818 1.9001 2 1.3734 1.9728 1.9643 1.9908 2.7435 3.7608 3.7453 3.5261 3.7313 3.7893 3.8023 4.09 5.1308
"GCF_000014925.1_ASM1492v1" 1.9841 1.9988 1.9547 1.9701 2 1.998 1.6287 1.9767 1.967 1.981 2.7137 3.8095 3.8037 3.5261 3.8285 3.8256 3.9262 4.9456 5.2687
"GCF_000018885.1_ASM1888v1" 1.9992 2 1.9992 1.9968 1.9249 1.8889 1.7376 1.938 1.904 1.8886 2.5138 3.8911 3.9841 3.3818 3.4176 3.8506 3.7467 5.3763 5.0813
"GCF_000010285.1_ASM1028v1" 1.9569 1.9739 1.9309 1.9778 1.9658 1.9948 1.9865 2 1.9865 1.9743 2.8588 3.034 3.9047 3.1104 3.9888 3.6258 3.8124 4.4984 4.6904
"GCF_000164695.2_ASM16469v2" 1.9988 1.9992 1.9897 1.9693 1.9194 1.8685 1.8077 1.8772 1.8464 1.8282 2.6695 3.686 3.861 3.8506 3.873 3.9793 3.4614 5.5928 4.1425
"GCF_000011025.1_ASM1102v1" 1.7835 1.8464 1.9011 1.8639 1.8308 1.9324 1.7406 1.9916 1.8198 1.7979 2.3272 3.5298 3.1797 2.7345 3.5997 3.8971 2.9612 4.1459 3.2342
"GCF_000023205.1_ASM2320v1" 1.998 1.9489 1.9294 1.9924 1.9806 1.9881 1.9924 1.9936 1.9944 1.9767 2.8313 3.6219 3.9185 3.2982 3.785 3.92 3.8986 4.7081 4.5977
"GCF_000017305.1_ASM1730v1" 1.9569 1.9775 1.9497 1.9654 1.9956 1.9786 1.8713 1.996 1.9936 1.9928 2.862 3.9216 3.9714 3.3738 3.9401 3.9825 3.6684 4.5126 5.1151
"GCF_000023925.1_ASM2392v1" 1.9666 1.9794 1.9095 1.9558 1.9924 1.9569 1.9988 1.996 1.9704 1.992 2.7655 3.5386 3.7793 3.1807 3.8715 3.9588 3.5625 4.5704 4.6425
"GCF_000184685.1_ASM18468v1" 2 1.9972 1.908 1.9402 1.9778 1.926 1.9893 1.9972 1.9283 1.9912 2.7255 3.7552 3.9339 3.3311 3.6062 3.7509 3.9604 5.2274 4.7985
"GCF_000015265.1_ASM1526v1" 1.9904 1.996 1.9298 1.9782 1.9956 1.9417 1.9996 2 1.9701 1.9869 2.7933 3.9417 3.9541 3.2468 3.4795 3.7807 3.7707 5.0352 4.8733
"GCF_000270245.1_ASM27024v1" 1.8315 1.8577 1.8399 2 2 1.9814 1.9778 1.8748 1.9763 1.9869 2.5227 3.8256 3.9339 3.268 3.3784 3.8023 3.5474 4.7574 4.6751
"GCF_000008345.1_ASM834v1" 1.9897 1.9956 1.9369 2 1.9968 2 1.99 1.9988 1.9984 2 2.7152 3.92 3.8183 3.6166 3.712 3.9231 3.8023 5.7339 4.8996
"GCF_000240055.1_ASM24005v1" 1.9897 1.9952 1.9387 2 1.9952 2 1.9912 1.9988 1.9976 2 2.7174 3.917 3.8095 3.6023 3.7078 3.9277 3.7922 5.7307 4.8685
"GCF_000024345.1_ASM2434v1" 1.9414 2 1.9209 1.9535 1.9992 1.9924 1.8957 2 1.9841 1.9501 2.7571 3.9825 3.992 2.942 3.0731 3.7707 3.7147 4.4287 4.8638
"GCF_000024025.1_ASM2402v1" 1.9623 1.967 1.9077 1.9869 2 1.9976 1.8215 1.9747 1.9829 1.9952 2.8043 3.9093 3.9904 3.2927 3.2637 3.9308 3.811 4.2409 4.9116
"GCF_000269985.1_ASM26998v1" 1.9841 1.9984 1.9681 1.9924 2 1.9853 1.6423 2 1.9814 1.9059 2.9121 3.962 3.9557 3.2175 3.413 3.9635 3.2573 4.1754 5.1151
"GCF_000237305.1_ASM23730v1" 1.994 1.981 1.9357 1.9771 1.9996 1.9928 1.6335 1.9992 1.9814 1.9704 2.8703 3.864 3.9093 3.3647 3.4855 3.9557 3.3864 4.531 4.89
"GCF_000203835.1_ASM20383v1" 1.9956 1.994 1.938 1.9904 1.9728 1.9763 1.8758 1.9972 1.9623 1.915 2.8645 3.9604 3.9635 3.1377 3.667 3.962 3.8168 4.4683 5.1361
"GCF_000092385.1_ASM9238v1" 1.926 1.7674 1.9482 1.9964 1.9908 1.996 1.873 1.9724 1.8947 1.9988 2.8313 3.9262 3.9541 3.4662 3.7453 3.9401 3.6873 4.4823 5.1653
"GCA_000147815.3_ASM14781v3" 1.9084 1.662 1.9223 1.9861 1.9928 1.9916 1.8986 1.9562 1.9139 1.9972 2.8225 3.8986 3.9324 3.375 3.7411 3.9216 3.6311 4.5956 5.1073
