"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000144645.1_ASM14464v1" -0.0042 0.0171 0.0102 -0.0081 0.2517 -0.0197 0.0023 0.0728 0.155 -0.0272 0.0155 0.0782 0.1255 0.1114 0.0719 0.2531 0.2728 0.1618 0.1478
"GCF_000166415.1_ASM16641v1" 0.0454 -0.0152 -0.0269 -4e-04 0.1827 0.0102 0.0222 -0.0146 -0.0161 0.0263 0.1245 0.1035 0.0156 0.0852 -0.0255 0.0558 0.0283 0.0758 0.1057
"GCF_000165465.1_ASM16546v1" -0.0242 0.1532 -0.0163 0.0097 0.2771 -0.017 0.0229 -0.0024 -0.0294 -0.0262 0.1864 0.0421 0.0483 0.0648 0.0579 0.1056 0.0432 0.1221 0.183
"GCF_000020485.1_ASM2048v1" -0.027 0.0109 0.0491 -0.0088 0.081 0.0055 0.0632 -0.0082 0.1547 0.0024 0.0021 0.0978 0.1239 0.0848 0.1216 0.1617 0.3012 -0.0065 -0.0218
"GCF_000144695.1_ASM14469v1" -0.0169 0.0882 0.003 0.0379 0.2277 0.0711 0.0012 -0.0164 0.0428 0.3417 0.0869 0.0418 0.0885 0.1667 0.0068 0.2542 0.0586 0.3018 0.246
"GCF_000020005.1_ASM2000v1" 0.0355 -0.0189 -0.0195 -0.0032 0.0159 -0.0172 -8e-04 0.0253 -0.0285 0.1276 0.1145 0.0895 -0.0589 0.0507 -0.0129 -0.0451 0.2483 -0.022 0.0719
"GCA_000219855.1_ASM21985v1" 0.0332 0.0045 0.2371 -0.0319 0.0547 -0.0435 0.1638 -0.0119 0.3138 0.1288 0.1909 0.0364 0.0402 0.0118 0.099 0.1033 0.1301 0.2055 0.1336
"GCF_000184705.1_ASM18470v1" -0.0068 -0.0324 -0.0042 -0.0012 0.0046 0.0097 -0.0313 -0.0313 0.005 -0.0119 -0.0557 0.0515 0.0332 0.1458 0.0297 0.0613 0.0997 0.2828 0.1683
"GCF_000009905.1_ASM990v1" 0.0016 -0.0276 -0.0058 -0.0074 0.0022 0.0066 -0.0472 0.0048 -0.0208 6e-04 -0.0302 -0.0306 0.0583 0.1902 0.1177 0.0819 0.1057 0.2104 0.2027
"GCF_000195335.1_ASM19533v1" -0.0193 0.0115 -0.0369 -0.0345 -0.0948 -0.0647 0.0631 -0.0202 -0.0668 0.0276 -0.0306 0.001 0.0197 0.1467 0.0016 0.0451 0.1168 0.0642 0.2524
"GCF_000183745.1_ASM18374v1" 0.0184 0.0056 -0.0055 -0.0089 0.0101 -0.0118 -0.0323 -0.0038 -0.024 -0.0138 -0.0158 0.0612 0.0235 0.2598 0.0086 0.2779 0.1526 0.0619 0.35
"GCF_000092125.1_ASM9212v1" -0.0072 0.004 0.0117 0.0472 -0.0244 -0.0177 0.0178 0.0242 -0.0374 -0.0115 -0.0241 0.1266 0.0152 -0.0032 0.0959 0.0117 0.0558 0.1353 0.1286
"GCF_000024425.1_ASM2442v1" -0.004 0.0026 -0.1242 0.0355 -0.0026 -0.1029 0.0261 -0.0602 0.0192 -0.0224 0.0794 0.1457 0.0639 0.0781 0.0769 0.0088 0.0507 0.2302 0.2098
"GCF_000187005.1_ASM18700v1" -0.0058 0.0132 -0.0209 0.04 -0.0118 0.001 -0.0379 -0.0124 0.0192 -0.0237 0.0093 0.1411 0.01 -0.0366 0.0457 0.2345 0.097 0.0644 0.0151
"GCF_000309885.1_ASM30988v1" -0.0034 -0.0096 0.1426 -0.0138 -0.0135 -0.006 -0.0356 -0.0046 -0.0395 -0.0243 -0.0231 0.0711 -0.0194 -0.0867 0.0539 0.1706 0.1005 0.005 0.0695
"GCF_000236585.1_ASM23658v1" 0.0387 -0.0065 0.1237 -0.0145 -0.0302 -0.0014 -0.0211 -0.0038 0.0032 -0.007 0.0128 0.0702 -0.0097 -0.0618 0.0271 0.1385 0.0729 0.0512 0.1416
"GCF_000258245.1_ASM25824v1" -0.0188 -0.0099 0.0021 0.0023 -0.0314 -0.0018 -0.0039 0.0059 -0.0394 -0.0054 0.0379 0.082 0.0046 -0.0824 0.0796 0.1715 0.1232 -0.0394 0.0527
"GCF_000091545.1_ASM9154v1" -0.0226 0.0113 0.003 -0.0031 -0.0359 -6e-04 -0.0233 0.0136 -0.0805 -0.0139 0.0762 0.0655 0.016 -0.0716 0.075 0.1109 0.0649 -0.0217 0.0508
"GCF_000186385.1_ASM18638v1" -0.0148 0.0069 0.0063 0.0026 0.0751 -0.2725 0.2031 0.001 -0.0036 -0.0126 -0.0288 -0.0572 -0.0236 0.1347 -0.0202 -0.0938 0.0539 0.0126 0.1812
"GCF_000317835.1_ASM31783v1" 0.0323 0.0087 -0.0254 0.0099 0.0742 -0.1162 0.166 -0.0038 0.0024 0.0032 -0.0408 0.0325 0.0051 0.1181 0.0153 0.1559 0.1508 0.0848 0.3809
"GCF_000252445.1_ASM25244v1" -0.0158 -0.0656 -0.0014 0.0116 0.038 -0.0055 0.4161 -4e-04 -0.072 0.0114 0.0012 0.1079 0.0223 0.2304 0.0508 0.1738 0.1258 0.1275 0.4962
"GCF_000020685.1_ASM2068v1" 0.082 0.0384 -0.0566 0.0578 0.0582 -0.0528 0.3243 0.0128 0.1264 0.0245 -0.0158 0.1341 0.0676 0.192 0.0802 -0.0342 0.1551 0.2269 0.4774
"GCF_000008565.1_ASM856v1" 4e-04 0.0146 -0.2501 0.0292 0.0746 -0.1236 0.4606 -0.0023 -0.0582 0.0493 -0.0937 0.152 0.0404 0.2078 0.0696 0.125 0.2319 0.2854 0.4667
"GCF_000190555.1_ASM19055v1" 0.0769 0.0373 -0.0921 0.0654 0.1092 -0.1462 0.2824 0.0012 -0.3573 0.0178 -0.1349 0.2825 0.2075 0.224 0.2407 0.053 0.259 0.3662 0.487
"GCF_000196275.1_ASM19627v1" -0.0136 -0.0088 0.1191 -0.0078 -0.0065 -0.0385 0.2436 -0.0072 -0.049 0.021 -0.0138 0.0748 -0.0072 0.1006 0.0032 -0.0036 0.1225 0.1447 0.3584
"GCF_000092425.1_ASM9242v1" -0.0021 0.0388 0.2463 0.0332 -0.0285 0.0895 0.0962 0.0374 -4e-04 0.0508 0.0148 0.0128 0.0244 -0.0019 0.0255 0.2897 0.0782 -0.0124 0.2818
"GCF_000011385.1_ASM1138v1" -0.0063 -0.0081 0.0153 -0.0102 0.002 -0.1654 0.1779 -0.0183 -0.0185 0.0122 0.0124 0.0018 0.0376 0.224 0.0093 0.1771 0.1101 0.0769 0.2598
"GCF_000013225.1_ASM1322v1" 0.0276 0.0708 0.1065 0.0308 0.0018 0.0761 -5e-04 -0.0405 -0.0196 0.0598 0.0384 0.1026 0.0483 0.0105 0.0693 0.1122 0.2005 0.121 0.0767
"GCF_000013205.1_ASM1320v1" -0.0048 0.002 0.0678 0.1274 0.1493 0.126 0.0375 -0.028 -0.0288 0.0323 0.0766 0.1566 0.024 0.0158 0.0212 -0.1018 0.1444 0.1187 0.1826
"GCF_000063525.1_ASM6352v1" 0.031 -6e-04 -0.0687 0.0413 0.1104 -0.1369 0.1944 -0.1607 0.1008 0.0687 -0.0397 -0.064 0.1244 0.0662 0.0274 0.0267 0.1036 0.1999 0.1152
"GCF_000014585.1_ASM1458v1" 0.03 0.0244 0.2116 0.1875 -0.0263 -0.0392 0.0714 -0.049 0.0468 0.0957 0.0763 0.1 0.2317 0.1706 0.1789 0.1445 0.1037 0.1019 0.3765
"GCF_000063505.1_ASM6350v1" 0.0018 0.0017 0.1122 0.0624 -0.0016 -0.079 0.2601 -0.1166 0.0297 0.0573 -0.0157 0.2014 0.1917 0.2603 0.1062 0.1012 0.1564 0.3774 0.3089
"GCF_000195975.1_ASM19597v1" 0.0215 0.0061 0.1048 0.0976 -0.0067 -0.0557 0.0866 -0.0594 0.0065 0.0793 0.002 0.0743 0.1229 0.2652 0.0419 0.0559 0.2164 0.1442 0.3535
"GCF_000012625.1_ASM1262v1" 2e-04 0.0494 0.0984 0.0654 -0.0048 -0.0611 0.1671 -0.0882 0.0634 0.09 -0.0267 0.203 0.15 0.2549 0.0408 0.1204 0.1828 0.3482 0.2647
"GCF_000012505.1_ASM1250v1" 0.0219 0.0692 0.1606 0.0959 -0.08 -0.0301 0.1128 -0.0928 0.0061 0.1722 -0.0404 -0.017 0.1995 0.1302 0.2491 0.0551 0.2152 0.1326 0.3348
"GCF_000018585.1_ASM1858v1" 0.0397 0.0494 0.0966 0.0209 0.0268 0.0905 -0.0048 0.029 -0.2129 0.0255 0.2613 0.2315 0.0454 0.2908 0.0512 0.3018 0.0505 0.0584 -0.0503
"GCF_000011465.1_ASM1146v1" 0.1246 0.3814 0.2702 0.084 0.0591 -0.005 0.0221 0.0534 -0.1803 -0.0602 0.0981 0.0391 0.141 0.108 0.1515 0.0996 0.1022 -0.0297 -0.0264
"GCF_000015665.1_ASM1566v1" 0.138 0.0856 0.2445 0.0049 0.0516 -0.0096 0.0255 -0.0078 -0.0729 -0.0506 0.0743 0.0505 0.1103 0.1245 0.0834 0.1644 0.0846 0.0426 -0.0683
"GCF_000018065.1_ASM1806v1" 0.2662 0.2968 0.2001 0.0309 -0.0118 -0.002 0.0056 0.0446 -0.1629 0.1275 0.176 0.1374 0.0668 -0.0083 0.0106 0.0027 0.0178 0.0202 0.04
"GCF_000015965.1_ASM1596v1" 0.0083 -0.0348 0.1455 0.111 0.0136 -0.0227 -0.0069 -0.0076 -0.1164 -0.0248 0.1208 0.0607 0.0951 0.0732 0.1286 0.0656 0.1377 0.0097 0.036
"GCF_000015645.1_ASM1564v1" 0.189 0.3679 0.3493 0.193 0.024 -0.0137 0.0373 -0.0153 -0.1202 -0.047 0.216 0.1318 0.1185 0.017 0.1704 0.1093 0.0533 0.0181 0.1424
"GCF_000012645.1_ASM1264v1" 0.1023 0.5264 0.4351 0.1696 -0.0028 -0.01 0.0593 0.0018 -0.1729 0.0178 0.2502 0.2147 0.1889 0.1229 0.2318 0.063 0.0638 -0.0071 0.1014
"GCF_000015685.1_ASM1568v1" 0.1989 0.3645 0.4045 0.335 0.0072 0.1316 0.0159 -0.0064 -0.0822 -0.0665 0.2646 0.2032 0.1775 0.1459 0.2552 0.2191 0.1054 0.1551 0.3206
"GCF_000015705.1_ASM1570v1" -0.0171 -0.0883 -0.0165 -0.0099 -0.002 0.0102 -0.0241 -0.0052 -0.0596 0.098 -0.1221 0.0646 0.0368 0.0946 -0.0579 0.061 0.0752 -0.0422 0.1389
"GCF_000012525.1_ASM1252v1" 0.1636 0.1824 -0.0108 0.038 0.3169 0.3291 0.0656 -0.1932 0.0196 0.1983 -0.0361 0.1373 0.226 0.3216 0.0442 0.34 0.2023 0.3002 0.3001
"GCF_000011345.1_ASM1134v1" -0.0059 -0.0079 0.0333 -0.0469 -0.0387 -0.0059 -0.0595 0.0106 0.1771 -0.027 -0.2021 0.1846 -0.0449 0.036 0.056 0.0015 0.1416 0.0682 0.143
"GCF_000022045.1_ASM2204v1" 0.0188 -0.0222 -0.1703 -0.0299 0.0101 -0.0107 0.2431 0.1357 0.0106 0.0921 -0.1197 0.1671 0.0825 0.0764 0.1262 0.0863 0.1343 0.2757 0.1481
"GCF_000018105.1_ASM1810v1" 0.0634 -0.0051 0.0204 6e-04 0.0536 0.0172 0.0066 -0.0427 0.0091 -0.0034 0.0558 0.0622 -0.0359 0.0428 -0.0389 0.0417 0.1035 0.0649 0.0832
"GCF_000014265.1_ASM1426v1" 0.0018 0.3931 0.0069 0.0388 0.005 -4e-04 -0.0092 0.0446 -0.0067 -0.0034 -0.0353 0.0305 0.17 0.1374 0.0191 0.0333 0.0671 0.1089 0.0084
"GCF_000210375.1_ASM21037v1" 0.006 0.1389 -0.0855 0.0135 -0.0268 0.1358 -0.0156 0.1959 -0.0255 0.0626 -0.0653 0.0497 -0.0443 0.0742 0.1871 0.013 0.0947 -0.0685 -0.0975
"GCF_000020025.1_ASM2002v1" 0.1246 0.1967 0.0546 0.0917 0.0166 -0.0108 0.0154 -0.0187 0.051 0.1064 0.059 0.1176 0.0581 0.1105 0.0629 0.0644 0.0046 0.1207 0.123
"GCA_000204075.1_ASM20407v1" 0.1479 0.2504 0.0722 0.2519 0.06 -0.0349 0.0784 -0.0213 0.1049 0.1498 0.1566 0.1766 0.2287 0.3718 0.0427 0.1419 0.1526 0.2586 0.3154
"GCF_000196515.1_ASM19651v1" 0.1496 0.3967 0.1237 0.2194 0.079 -0.0231 0.1191 -0.0194 0.0645 0.0989 0.1142 0.118 0.1692 0.2971 0.1023 0.2068 0.1175 0.2462 0.3314
"GCF_000021805.1_ASM2180v1" -0.0567 0.0761 -0.088 -0.0167 -0.0404 0.0145 -0.0378 -0.0238 0.0863 0.0121 0.0056 -0.0291 -0.0033 -0.0996 0.0842 0.1564 0.0945 0.0759 0.1998
"GCF_000017845.1_ASM1784v1" -0.0015 0.1003 -0.066 0.0766 0.0052 -0.0584 0.0224 -0.0107 0.0472 -0.022 0.0396 -0.0107 -0.0048 0.0022 0.0733 0.1444 0.2297 0.1776 0.4488
"GCF_000010625.1_ASM1062v1" -0.0184 0.0856 -0.0883 -0.0498 0.0632 0.1317 0.0872 0.0306 0.0419 -0.0046 0.1112 0.0015 0.004 0.2042 0.1468 0.0266 0.292 0.1229 0.2372
"GCF_000021825.1_ASM2182v1" -0.0704 0.0728 -0.1129 0.0053 -0.0429 -0.05 -0.0391 0.0188 -0.0723 0.1129 -0.0042 -0.0187 0.0053 -0.0594 0.017 0.1247 0.0968 0.1516 0.1092
"GCF_000147335.1_ASM14733v1" -0.042 0.0097 -0.1042 -0.0136 0.0066 -0.0483 0.1022 0.0704 0.0583 -0.0032 0.1043 -0.0283 -0.0837 -0.0174 0.1145 0.2097 0.0869 0.0796 0.1575
"GCF_000019485.1_ASM1948v1" -0.0334 0.1654 -0.2365 -0.0685 0.035 -0.1401 0.0288 -0.1042 0.0905 0.0086 -0.1014 -0.0326 -0.1139 0.2008 0.1334 0.2294 0.0461 0.0537 0.1673
"GCF_000009725.1_ASM972v1" -0.0223 -0.045 -0.161 -0.0288 0.0702 0.1164 0.1289 -0.0097 0.1109 -0.0262 0.0193 0.0372 0.0209 0.1132 0.1709 0.1872 0.2695 0.0987 0.2169
"GCF_000143165.1_ASM14316v1" 0.0203 -0.1662 0.0463 -0.0474 0.2525 -0.0834 0.161 0.054 0.5718 -0.0535 0.0303 -0.02 0.1435 0.2118 0.1886 0.1731 0.2028 0.2365 0.1392
"GCF_000025585.1_ASM2558v1" 0.0971 0.2235 0.0564 0.0211 0.2694 -0.0907 0.1041 -0.014 -0.0669 -0.0806 -0.0851 -0.0025 0.0526 0.1102 0.2649 -0.0109 0.2465 0.2465 0.2166
"GCF_000011905.1_ASM1190v1" -0.0515 -0.0559 0.1505 0.0126 0.2461 -0.0567 0.166 0.0287 0.0132 -0.1233 0.0513 0.0966 0.0413 0.0949 0.2699 -0.0086 0.2756 0.3907 0.3938
"GCF_000025025.1_ASM2502v1" -0.0676 -0.0918 0.2548 -0.0265 0.3044 -0.1008 0.1881 -0.0265 -0.199 -0.0252 -0.1063 0.0759 0.0801 0.1627 0.1205 0.1317 0.3052 0.4724 0.2435
"GCF_000021685.1_ASM2168v1" -0.0377 -0.0089 0.0199 -0.0163 -0.0064 0.0054 0.0776 0.0958 0.0232 -0.0099 -0.109 0.0353 -0.0245 0.1126 0.0856 0.0071 -0.0178 -0.0094 0.1321
"GCF_000024985.1_ASM2498v1" -0.0034 -0.0078 0.0037 0.0026 0.0167 0.0077 0.007 -0.009 -0.0169 0.0189 -0.0421 4e-04 0.0016 0.1303 0.1728 0.0627 0.0435 0.1095 0.1285
"GCF_000025005.1_ASM2500v1" -0.0062 0.0353 -0.0117 0.0229 0.0312 0.0086 -0.0154 0.136 0.122 -0.0368 0.1153 0.1832 -0.0381 0.0378 -0.0304 -0.0344 0.0146 0.272 0.0238
"GCA_000018565.1_ASM1856v1" -0.1757 -0.0774 -0.1356 -0.0318 0.1576 -0.209 0.2077 -0.0347 0.231 0.1248 0.0235 0.1251 0.0774 0.0411 0.4521 0.3431 0.1721 0.5337 0.3114
"GCF_000021945.1_ASM2194v1" -0.0078 0.0297 0.2058 0.0323 0.3922 0.3135 -0.0729 -0.0506 0.0372 0.2092 0.2153 0.12 0.0626 -0.083 0.0514 0.0796 0.0239 -0.0262 0.015
"GCF_000022185.1_ASM2218v1" -0.0048 0.0136 -0.029 -0.0299 0.0205 -0.0796 8e-04 0.0306 0.0911 -0.0046 0.0237 -0.0052 -0.0089 0.1886 0.0623 0.0731 0.088 0.1064 0.1888
"GCF_000016665.1_ASM1666v1" 0.1468 -0.0014 0.0418 0.0195 0.0118 -0.0228 -0.0675 0.1329 -0.0148 0.0458 0.0382 0.0246 -0.0317 -0.0126 0.0453 0.0065 0.0661 0.015 0.1542
"GCF_000017805.1_ASM1780v1" 0.2187 0.2404 0.0024 -0.041 0.0351 -0.1872 -0.0927 -0.092 -0.0204 0.0703 0.1277 0.0298 0.0335 -0.0738 -0.0231 -0.1555 0.0428 -0.11 0.0307
"GCF_000199675.1_ASM19967v1" -0.0016 -0.0546 -0.0379 -0.0046 0.0152 -0.0571 0.2626 0.1516 -0.0014 0.0133 0.0696 0.1429 -0.0138 0.1555 0.1131 0.0661 0.1812 0.2954 0.3823
"GCF_000023845.1_ASM2384v1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"GCF_000270285.1_ASM27028v1" -0.0073 0.0973 0.0384 0.0554 -0.0081 -0.0285 -0.0809 -0.0233 0.0211 -0.0407 0.0327 0.006 0.0919 0.1713 0.0231 0.0139 0.0116 0.0808 0.2871
"GCF_000210055.1_ASM21005v1" -0.0022 -0.0137 -0.001 -2e-04 -0.0028 -0.0022 0.0366 0.0205 -0.0328 0.0065 -0.0086 0.1697 0.0102 0.2226 0.0086 -0.0359 0.0242 0.1229 0.4506
"GCF_000024265.1_ASM2426v1" -0.0014 -0.0128 -0.0255 0 -0.0102 -0.0124 0.0332 -0.0119 -0.0194 -0.0364 -0.0249 0.047 0.0086 0.2018 -4e-04 -0.1026 -0.0703 0.2013 0.3586
"GCF_000023885.1_ASM2388v1" -0.0189 0.29 0.0106 0.0413 0.0378 0.0141 -0.0015 0.0045 -0.0449 -0.0293 0.0046 0.0121 0.2317 0.1861 -0.0082 0.191 0.1786 0.2882 0.3708
"GCF_000024225.1_ASM2422v1" 0.1999 0.1741 0.0553 0.3409 0.1466 0.0842 0.1776 0.0936 -0.0544 0.3739 -0.0301 0.2143 0.571 0.1718 0.5991 0.242 0.2738 0.3421 0.3187
"GCF_000143845.1_ASM14384v1" 0.022 -0.0836 0.0347 0.0071 -0.0075 -0.0345 0.0165 -0.0052 0.1272 -0.0557 0.0143 0.0895 0.1015 0.1524 0.0135 0.1026 0.0526 0.0056 0.4936
"GCF_000195315.1_ASM19531v1" -0.0339 0.285 0.0046 0.011 -0.0218 -0.0118 0.025 0.2503 0.073 0.0284 0.0282 -0.0126 0.0312 0.0941 0.1471 -0.0548 0.0037 0.1084 0.2681
"GCF_000177615.2_ASM17761v2" -0.0064 -0.0646 0.0076 0.0293 8e-04 -0.0201 -0.0464 0.0028 0.0535 -0.0012 -0.0109 0.0016 0.0028 0.2463 0.1729 0 0.0307 0.0781 0.1718
"GCF_000058485.1_ASM5848v1" -0.0024 -0.0755 0.0014 0.0202 0.001 0.0159 -0.031 -0.0146 -0.006 -0.0074 -0.0219 0.0127 0.0047 0.2517 0.1879 0.0099 -0.0181 0.0193 0.1856
"GCF_000013345.1_ASM1334v1" -0.0066 -0.0971 0.0095 0.0313 -0.0062 0.0132 -0.0535 -0.0208 -0.0328 -0.0101 -0.0368 0.0227 -0.0084 0.3437 0.1666 -0.0031 0.02 0.1018 0.1424
"GCF_000018005.1_ASM1800v1" 0.0012 -0.0343 0.006 0.0225 -0.0022 0.0018 -0.0074 -0.0022 0.0333 -0.0052 -0.0172 0.0055 0 0.2296 0.1945 0.0252 0.0508 0.072 0.1657
"GCF_000166135.1_ASM16613v1" -0.0034 -0.0623 0.0069 0.0206 2e-04 0.0066 -0.0188 0.0087 -0.0186 -0.0022 -0.019 0.0491 -0.0028 0.2295 0.2464 0.0612 0.0202 0.1728 0.2073
"GCF_000015025.1_ASM1502v1" -2e-04 0.0049 0.0276 -0.0476 -0.0168 -0.0905 0.034 -0.017 -0.0138 0.0554 -0.0277 -0.0239 -0.0269 0.1759 0.0426 0.1297 -0.0188 0.0133 0.2683
"GCF_000023405.1_ASM2340v1" -0.0118 -0.1587 -0.0117 0.0313 -0.0166 0.0038 -0.0028 -0.0609 -0.0436 -0.0291 -0.0341 -0.0864 0.0051 0.2504 0.1378 0.0078 0.1167 0.0318 0.3561
"GCF_000025205.1_ASM2520v1" 0.2922 0.2713 0.3503 0.3021 0.2827 0.342 0.1731 -0.0073 0.1348 0.4166 0.0362 0.2608 0.2872 0.1276 0.7662 0.2525 0.1565 0.2693 0.2614
"GCF_000213955.1_ASM21395v1" 0.0115 0.3935 0.4963 0.0855 0.2345 0.2673 0.1152 0.0113 0.6458 0.3915 0.1192 0.0967 0.2875 0.1666 0.7046 0.2875 0.2121 0.348 0.4381
"GCF_000024445.1_ASM2444v1" -0.1159 -0.5069 0.0507 0.0539 0.0982 0.0926 0.0837 0.0946 0.0685 0.0206 0.0182 -0.0934 0.2066 0.1389 0.5087 0.2976 0.2684 0.3248 0.6068
"GCF_000010425.1_ASM1042v1" 9e-04 -0.4011 0.0293 0.0829 0.0674 0.0481 -0.0958 0.1141 0.0303 -0.0033 -0.0365 -0.1143 0.2773 0.0932 0.4762 0.3445 0.295 0.3112 0.5414
"GCF_000165905.1_ASM16590v1" -0.0571 -0.3548 -0.0044 0.073 0.0519 0.0478 0.0514 -0.0569 -0.0187 0.0131 0.0383 -0.0679 0.1204 0.1692 0.3726 0.2101 0.2343 0.2502 0.5584
"GCF_000213865.1_ASM21386v1" 0.0789 -0.0287 0.1198 0.1125 0.0572 0.0544 0.1307 -0.1091 0.1216 0.093 -0.0367 -0.1703 0.3565 0.1491 0.5004 0.2945 0.27 0.3578 0.5036
"GCF_000092325.1_ASM9232v1" 0.0524 -0.0604 0.0599 0.0743 0.0591 0.0607 0.0383 -0.1026 0.0916 0.0577 -0.0113 -0.122 0.2756 0.1421 0.5018 0.3127 0.2719 0.3147 0.5253
"GCF_000210755.1_ASM21075v1" 0.0768 -0.0582 0.0695 0.0994 0.051 0.0675 0.0649 -0.0886 0.1074 0.0065 -0.0185 -0.1181 0.2893 0.1183 0.4929 0.3224 0.2497 0.3084 0.4362
"GCF_000022705.1_ASM2270v1" -0.0756 -0.2663 0.0075 -0.0139 0.0298 0.0486 0.0455 0.068 -0.0498 0.1122 0.0277 -0.2523 0.2004 0.1497 0.3889 -0.0275 0.0866 0.086 0.4334
"GCF_000224965.2_ASM22496v2" -0.0754 -0.2656 0.0075 -0.0137 0.0296 0.0488 0.0455 0.068 -0.0504 0.1118 0.0277 -0.2523 0.2007 0.1497 0.3885 -0.0267 0.0866 0.0865 0.4321
"GCF_000196535.1_ASM19653v1" 0.3719 0.2151 0.2534 0.1339 0.0121 -0.1444 0.2756 -0.0026 0.1649 0.0596 -0.0814 -0.0072 0.2533 0.2779 0.0956 0.126 0.0987 0.1602 0.4866
"GCF_000092365.1_ASM9236v1" 0.3421 0.2918 0.26 0.2671 0.4703 0.4773 -0.0366 -0.0669 -0.0528 0.0919 0.1143 0.411 0.3277 0.2899 0.6874 0.2911 0.3217 0.1965 0.3403
"GCF_000023105.1_ASM2310v1" -0.004 0.007 -0.0159 0.0013 -0.0065 -0.0198 -4e-04 0.0156 -0.0179 0.0095 -0.0449 -0.0234 0.0348 0.2138 0.1918 0.1298 0.0293 0.0625 0.2302
"GCF_000218545.1_ASM21854v1" 0.0091 0.0306 -0.0046 -0.0062 -0.0123 -0.0192 -0.0032 0.0123 -0.0244 0.0217 -0.0351 0.0164 0.0074 0.3208 0.1624 0.1428 0.0566 0.0811 0.4721
"GCF_000092865.1_ASM9286v1" 0.0054 0.0145 -0.006 -0.0072 -0.0149 -0.0245 -0.0064 0.0118 -0.0225 0.0187 -0.0353 0.0643 0.0239 0.3394 0.1731 0.1129 0.032 0.0619 0.3799
"GCF_000024925.1_ASM2492v1" 0.0045 4e-04 -0.0029 -8e-04 -0.0114 -0.0083 -0.0166 -0.002 -0.0343 -0.0115 -0.0284 0.036 0.0627 0.217 0.0145 0.0665 0.0055 0.0822 0.3379
"GCF_000024065.1_ASM2406v1" 0.1892 0.1613 0.0108 0.1849 -0.0755 -0.0221 5e-04 0.0213 -0.0488 -0.0557 0.0941 -0.0262 0.1958 0.2618 0.1561 0.0241 0.0853 0.1036 0.3656
"GCF_000215105.1_ASM21510v1" -0.0068 0.0062 -0.0024 0.003 -0.001 -0.0091 -8e-04 0.0022 -0.0032 0.0044 -0.0173 0.0324 -0.0054 0.3322 0.2396 0.1431 0.0126 0.0566 0.3302
"GCF_000024965.1_ASM2496v1" 0.0264 0.0395 0.004 -0.0047 -0.0098 -0.0202 -0.0072 0.0014 -0.0177 0.0301 -0.0337 0.0108 0.0187 0.3412 0.2509 0.2469 0 0.022 0.3617
"GCF_000202635.1_ASM20263v1" 0.0264 0.0169 -0.0147 0.033 4e-04 0.0224 0.0415 -0.0686 0.0232 -0.0163 -0.0393 -0.0015 -0.015 0.3563 -0.0296 0.3776 0.0023 0.0691 0.4916
"GCF_000007665.1_ASM766v1" 0.0431 -0.0099 0.0157 0.0395 -0.0016 -0.0403 -0.0113 -0.0493 0.0325 0.0495 -0.0215 0.0155 0.0166 0.2739 0.2945 0.1064 0.0898 0.0046 0.3243
"GCF_000063485.1_ASM6348v1" 0.0016 0.0079 -0.0145 -8e-04 -0.0031 -0.0104 -0.0046 -0.0481 -0.0139 -0.0072 -0.0249 0.0379 -0.0042 0.2323 -0.0186 0.0608 -0.0385 0.0075 0.3662
"GCF_000197735.1_ASM19773v1" 0.1989 0.1613 0.1544 0.1453 0.2658 0.2639 -0.0847 -0.151 0.0227 0.1902 0.123 0.2867 0.3255 0.2539 0.6289 0.225 0.221 0.4358 0.4026
"GCF_000196235.1_ASM19623v1" 0.0416 0.0584 0.0352 0.0511 0.0986 0.0811 0.0571 -0.0104 0.0774 4e-04 0.0014 0.0986 0.0965 0.1882 0.2735 0.0874 0.0871 0.272 0.3758
"GCF_000189535.1_ASM18953v1" 0.0226 0.0607 0.0369 0.0269 0.0863 0.1094 0.0229 -0.01 0.0109 0.022 -0.0017 0.1135 0.11 0.1947 0.2386 0.0366 0.1112 0.3025 0.3741
"GCF_000022025.1_ASM2202v1" 0.0398 0.0373 0.0225 0.0501 0.0974 0.0765 0.1242 -0.0136 -2e-04 0.0085 0.0109 0.0751 0.0525 0.1916 0.1175 0.0747 0.1076 0.2118 0.3373
"GCF_000014925.1_ASM1492v1" 0.0976 0.1423 0.1117 0.1259 0.1878 0.1815 0.1316 0.0026 -0.0413 0.099 0.0829 0.2798 0.2286 0.1902 0.3306 0.0664 0.1292 0.1767 0.4302
"GCF_000018885.1_ASM1888v1" 0.2671 0.2026 0.1564 0.1596 0.0789 -0.0431 0.1408 -0.0353 -0.0568 0.0489 -0.0138 0.1244 0.2392 0.167 0.2766 -0.0133 0.12 0.0672 0.4675
"GCF_000010285.1_ASM1028v1" -0.0041 -0.0022 -0.0241 -0.0046 -0.0109 8e-04 -0.0048 0.0065 -0.0686 0.04 -0.0261 -0.0514 0.0476 0.2628 0.0149 0.1222 0.1132 0.1083 0.428
