"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000184705.1_ASM18470v1" 1.9948 2.0173 2.0084 1.9976 1.9897 1.9693 1.6137 1.979 1.9881 2.0141 2.9138 3.4795 3.651 3.0312 3.8625 3.6684 3.3025 3.0404 4.1754
"GCF_000009905.1_ASM990v1" 1.9924 2.0125 2.0052 2 1.9806 1.9857 1.9198 1.8975 2.0392 1.9841 2.9326 3.9246 3.6443 2.8265 3.4626 3.6232 3.3025 3.4211 3.8986
"GCF_000195335.1_ASM19533v1" 1.9681 1.9501 1.9936 1.972 1.96 1.955 1.7737 2.002 2.1227 1.9286 2.8337 3.5039 3.8595 3.3715 3.9047 3.6697 3.1656 5.4407 3.8008
"GCF_000183745.1_ASM18374v1" 1.9354 1.9873 1.9932 1.979 1.9786 2.004 1.6725 2.0056 2.0467 2.008 2.9274 3.4746 3.8491 2.7375 3.9002 2.517 2.986 4.7619 3.1476
"GCF_000092125.1_ASM9212v1" 2.008 1.992 1.8322 1.8822 1.9861 1.8954 1.9209 1.8298 2.0538 1.9124 2.8425 2.9369 3.5474 3.9857 3.4376 3.9032 2.642 4.9579 4.6275
"GCF_000024425.1_ASM2442v1" 2.0064 1.9881 1.6316 1.8713 2.0052 1.6781 1.8369 1.9048 1.9585 1.8997 2.4643 2.6062 3.1027 3.5971 3.4025 3.8536 2.4618 3.6483 4.0733
"GCF_000187005.1_ASM18700v1" 2.0064 1.9712 1.8843 1.8332 2.008 1.9972 1.9298 1.9331 1.9004 1.8643 2.8249 2.6874 3.126 3.8926 3.0432 2.2202 2.5013 4.8403 5.5991
"GCF_000309885.1_ASM30988v1" 1.9662 2.0008 1.5106 1.926 1.9869 2.004 1.9558 2.0056 2.0149 1.9268 3.0039 3.0248 3.3445 3.9401 2.8977 2.5497 2.7248 5 5.2274
"GCF_000236585.1_ASM23658v1" 1.9066 2.0129 1.5015 1.9391 2 2.002 1.8678 1.9936 1.9604 1.8911 2.8547 3.0003 3.0349 4.0112 3.0102 2.5786 2.6399 5.0201 4.817
"GCF_000258245.1_ASM25824v1" 1.9968 1.9912 1.7944 1.9216 2.0004 2.0024 1.9455 1.9612 2.0433 1.9346 2.8711 3.1279 3.2862 4.0016 2.9283 2.6638 2.9121 5.1813 5.3277
"GCF_000091545.1_ASM9154v1" 2.0052 1.9444 1.7753 1.922 2.004 2.0008 1.9893 1.9406 2.124 1.9501 2.7586 3.1807 3.2541 3.9573 2.9525 2.8209 3.1358 5.0378 5.3476
"GCF_000186385.1_ASM18638v1" 1.9988 1.9716 1.9732 1.9897 1.8454 1.7262 0.8171 1.9968 2.006 2.006 2.6947 3.7636 3.8023 3.0148 3.876 4.3011 3.639 4.8662 3.2765
"GCF_000317835.1_ASM31783v1" 1.9113 1.9826 1.9286 1.9798 1.846 1.96 1.1727 2.0028 1.9956 1.9912 2.742 3.4904 3.9277 2.9967 3.9154 3.1368 3.1817 3.9635 2.8425
"GCF_000252445.1_ASM25244v1" 2 2.0121 1.9869 1.9701 1.9164 1.9547 0.8672 1.998 2.0738 1.9596 2.8563 3.1837 3.8388 2.7427 3.7951 2.8629 3.3456 3.5907 2.3574
"GCF_000020685.1_ASM2068v1" 1.8352 1.8832 2.0076 1.8843 1.7446 1.9493 1.0053 1.9732 1.7476 1.9478 2.7315 3.1857 3.5386 2.8153 3.5971 3.973 3.0647 2.6788 2.5368
"GCF_000008565.1_ASM856v1" 1.998 1.9701 2.0028 1.9417 1.8423 1.9164 0.6687 1.9704 2.1101 1.9011 2.5806 2.7533 3.811 2.8074 3.701 3.2733 2.8555 3.3223 2.5445
"GCF_000190555.1_ASM19055v1" 1.8454 1.915 1.99 1.8692 1.7547 2.0004 0.9276 1.9673 2.713 1.9512 2.5202 2.1782 2.9638 2.5833 3.0239 3.7341 2.5025 2.0165 2.3159
"GCF_000196275.1_ASM19627v1" 2.0096 1.9936 1.4582 2.0008 2.0117 2.0048 1.2077 2.0076 2.0872 1.9581 2.7181 3.1017 3.9888 3.2765 3.9714 3.9825 3.2658 3.9308 3.095
"GCF_000092425.1_ASM9242v1" 1.9712 1.8553 0.6995 1.8315 1.904 1.1162 1.7218 1.8786 2.0008 1.8218 2.7345 3.879 3.6403 3.8536 3.8595 2.1022 3.4734 5.9067 3.3591
"GCF_000011385.1_ASM1138v1" 2.0109 2.0153 1.4821 2.0072 1.9728 1.6946 1.2804 1.8242 2.0333 1.9708 2.7049 3.6536 3.7244 2.8531 3.7244 3.059 3.1716 4.7461 3.427
"GCF_000013225.1_ASM1322v1" 1.9448 1.8546 1.382 1.9238 1.8136 1.6337 1.8285 1.5731 2.0239 1.7289 2.4752 2.9386 3.2616 3.7411 3.5373 3.1526 2.6008 4.0323 4.6211
"GCF_000013205.1_ASM1320v1" 2.0092 1.996 1.3342 1.72 1.578 1.5723 1.8047 1.5813 2.0396 1.7541 2.4254 2.8369 3.3772 3.6657 3.7807 3.9761 2.9044 4.223 4.0667
"GCF_000063525.1_ASM6352v1" 1.9161 1.919 1.967 1.915 1.5835 1.9928 1.4031 1.69 1.6829 1.7262 2.6831 2.9499 3.1746 3.1847 3.7106 3.5537 2.8777 3.7495 3.8775
"GCF_000014585.1_ASM1458v1" 1.9372 1.9088 1.5593 1.6166 1.9944 1.9924 1.7749 1.9585 1.8423 1.7185 2.3052 3.0211 2.9744 3.1017 3.1008 3.2852 3.367 4.7642 3.2595
"GCF_000063505.1_ASM6350v1" 1.9956 1.9084 1.7749 1.8632 1.99 1.9798 1.2594 1.8779 1.9048 1.8426 2.5329 2.2134 3.0572 2.6212 3.4928 3.3841 2.963 3.1427 3.5026
"GCF_000195975.1_ASM19597v1" 1.9566 1.8986 1.7876 1.8044 2.0129 1.9952 1.5674 1.8119 1.9685 1.7947 2.531 2.9155 3.2342 2.5773 3.7397 3.4698 2.6918 3.973 3.3411
"GCF_000012625.1_ASM1262v1" 1.9984 1.8362 1.8025 1.8681 2.0036 1.9924 1.4019 1.872 1.8587 1.7544 2.6695 2.4492 3.1377 2.6631 3.7793 3.2982 2.8209 3.1456 3.7864
"GCF_000012505.1_ASM1250v1" 1.9539 1.8152 1.654 1.8038 2.0173 1.9019 1.6234 2.0088 1.9716 1.599 2.5907 3.2744 3.0921 3.2798 2.8539 3.6969 2.8736 4.4643 3.399
"GCF_000018585.1_ASM1858v1" 1.9175 1.8921 1.8054 1.9547 1.9279 1.8172 2.0092 1.9421 2.1659 1.8474 2.1612 2.9638 3.6311 2.7563 3.4626 2.6427 3.6036 5.1256 5.7143
"GCF_000011465.1_ASM1146v1" 1.7458 1.2362 1.4588 1.8258 1.8587 1.9988 1.9558 1.8808 2.1626 2.0855 2.6233 3.6832 3.3738 3.5174 3.2446 3.4941 3.4746 5.5096 4.7125
"GCF_000015665.1_ASM1566v1" 1.7215 1.8285 1.5101 1.9826 1.8702 2.002 1.9489 1.9968 1.9976 2.0661 2.7012 3.6284 3.5026 3.4483 3.5348 3.2425 3.5398 5.1308 4.914
"GCF_000018065.1_ASM1806v1" 1.4601 1.4067 1.5992 1.9283 2.0068 1.9841 1.9889 1.8918 2.0803 1.7094 2.3918 3.3025 3.6697 3.9714 3.7893 3.867 3.7836 5.3135 4.3937
"GCF_000015965.1_ASM1596v1" 1.9689 2.0691 1.7079 1.7724 1.9524 2.0276 2.0137 2.0016 2.0202 2.0186 2.5426 3.592 3.5486 3.643 3.34 3.6258 3.3267 5.3735 4.3937
"GCF_000015645.1_ASM1564v1" 1.6137 1.2639 1.3009 1.6088 1.9365 2.0101 1.9253 2.0141 2.0235 2.0538 2.2732 3.3113 3.465 3.8625 3.1726 3.4483 3.6496 5.322 3.9216
"GCF_000012645.1_ASM1264v1" 1.7857 0.9472 1.1287 1.6545 1.992 2.0076 1.8815 1.9818 2.1195 1.9312 2.1772 2.9985 3.1746 3.4435 2.9265 3.6232 3.601 5.4437 4.1051
"GCF_000015685.1_ASM1568v1" 1.6 1.2711 1.1903 1.3268 1.9478 1.7295 1.9654 2.0064 1.9666 2.0475 2.1286 2.9744 3.2103 3.3693 2.8019 2.9895 3.4674 4.5475 3.4965
"GCF_000015705.1_ASM1570v1" 2.0133 2.0929 2.0325 2.0153 1.9948 1.9662 2.0096 1.8671 2.061 1.7074 2.9283 3.3467 3.6114 3.4165 3.861 3.4638 3.4507 5.7078 4.6447
"GCF_000012525.1_ASM1252v1" 1.6717 1.6139 1.8879 1.8911 1.2705 1.2024 1.5699 1.9739 1.96 1.6021 2.4384 3.23 3.0836 2.4438 3.7764 2.5278 3.1075 3.5398 3.0193
"GCF_000011345.1_ASM1134v1" 1.9631 2.0153 1.4702 2.0056 1.8342 1.8192 1.8957 1.6013 1.6155 2.0028 2.4085 2.764 3.7383 3.7552 3.2383 3.8153 3.013 5.0176 3.7922
"GCF_000022045.1_ASM2204v1" 1.915 2.0194 2.0064 2.0044 1.9747 1.6972 1.2261 1.4708 1.9257 1.8129 2.6076 3.0883 3.2992 3.655 3.0266 3.3333 2.9011 3.2938 4.2808
"GCF_000018105.1_ASM1810v1" 1.7581 1.8904 1.8083 1.9459 1.856 1.8879 1.8839 1.9309 1.9802 2.004 2.3041 3.5137 3.8551 3.785 3.885 3.6563 3.1847 4.8473 4.7259
"GCF_000014265.1_ASM1426v1" 1.9952 1.2076 1.9566 1.9216 1.9778 1.9681 1.9944 1.9066 2.0117 2.0048 2.8969 3.867 3.1606 3.4423 3.7439 3.5829 3.4566 4.1894 5.571
"GCF_000210375.1_ASM21037v1" 1.8825 1.7197 1.998 1.9558 1.9972 1.5613 1.8779 1.5466 2.0117 1.8744 2.7571 3.6846 3.9185 3.6751 2.9231 3.827 3.1348 5.0352 5.5741
"GCF_000020025.1_ASM2002v1" 1.7473 1.5985 1.8268 1.8162 1.938 1.9673 1.8836 1.9889 1.8818 1.7538 2.4073 3.4892 3.723 3.4977 3.6114 3.6364 3.8066 4.2212 4.2141
"GCA_000204075.1_ASM20407v1" 1.7042 1.4939 1.7825 1.4954 1.8349 2.0032 1.7431 1.9893 1.7892 1.6984 2.1482 3.2352 3.0414 2.4125 3.6232 3.2927 3.2123 3.3322 3.3378
"GCF_000196515.1_ASM19651v1" 1.6998 1.2005 1.7271 1.5608 1.8159 1.9944 1.6576 2.0048 1.8695 1.7986 2.3685 3.471 3.2415 2.713 3.3546 2.9886 3.2927 3.4965 3.6337
"GCF_000021805.1_ASM2180v1" 1.99 1.8302 1.9516 2.0072 1.9268 1.8278 1.9059 1.9531 1.7221 1.9425 2.2452 3.7722 3.7051 3.8895 2.8918 3.2446 2.881 3.873 4.1203
"GCF_000017845.1_ASM1784v1" 1.9131 1.7753 1.9833 1.8454 1.8536 1.9786 1.8262 1.9818 1.7892 1.9956 2.2523 3.701 3.7175 3.6928 3.0817 3.2216 2.3419 3.2531 3.0057
"GCF_000010625.1_ASM1062v1" 1.9539 1.8132 2.0076 2.0016 1.8123 1.538 1.7129 1.7765 1.7999 1.9996 2.2012 3.7272 3.6219 3.1706 2.7382 3.6483 2.448 3.9777 4.1322
"GCF_000021825.1_ASM2182v1" 2.0064 1.8195 2.0056 1.9627 1.9231 1.8932 1.9814 1.9059 2.0194 1.7618 2.4576 3.8124 3.56 3.6684 3.2765 3.23 3.0647 3.4447 4.8333
"GCF_000147335.1_ASM14733v1" 1.9837 1.9369 1.996 2.004 1.8801 1.9242 1.715 1.8096 1.8332 2.0004 2.2686 3.9293 3.858 3.8745 3.1368 3.0211 3.2051 4.1051 4.4248
"GCF_000019485.1_ASM1948v1" 1.9782 1.6658 2.0064 1.952 1.7934 1.866 1.4852 1.8843 1.7001 1.9566 2.4319 3.6603 3.9968 3.0883 3.0807 2.949 3.2895 4.8852 3.7425
"GCF_000009725.1_ASM972v1" 2.0088 2.0194 1.9697 1.9697 1.7406 1.487 1.3937 1.9113 1.72 2.0169 2.1973 3.2031 3.2701 3.4819 2.642 2.5641 2.3288 4.2553 3.9588
"GCF_000143165.1_ASM14316v1" 1.779 2.1245 1.8993 2.0288 1.4577 1.9666 1.1865 1.8175 0.8406 2.0907 2.8843 4.0783 2.9455 2.8744 2.7495 3.1867 2.5733 2.8498 4.4484
"GCF_000025585.1_ASM2558v1" 1.7854 1.534 1.7787 1.9562 1.2912 1.9755 1.4984 2.0024 2.0379 2.0305 2.9438 3.5881 3.1867 3.3898 2.6226 3.7509 2.264 3.0166 3.8956
"GCF_000011905.1_ASM1190v1" 2.0421 2.0842 1.5562 1.9685 1.2461 1.8522 1.3749 1.9128 1.8601 2.028 2.5031 3.23 3.2279 3.4002 2.5368 3.723 2.2065 2.2957 2.8539
"GCF_000025025.1_ASM2502v1" 2.1061 2.1654 1.4085 2.0488 1.1946 1.9608 1.3643 2.0202 2.2795 1.8818 2.9612 3.3146 3.1646 3.1656 3.1466 3.2362 2.1254 2.1345 3.6403
"GCF_000021685.1_ASM2168v1" 1.996 1.8997 1.8591 2.0129 2.0084 1.9877 1.712 1.5186 1.9451 2.0145 2.6069 3.5638 3.9573 3.06 3.1008 3.5286 3.9526 5.2247 4.2463
"GCF_000024985.1_ASM2498v1" 2.0028 1.9976 1.9451 1.9936 1.9635 1.9666 1.9444 1.8702 2.0305 1.9623 2.8466 3.9604 3.9078 3.202 2.7655 3.4662 3.7523 4.7015 4.2265
"GCF_000025005.1_ASM2500v1" 2.0076 1.9264 1.9932 1.9387 1.879 1.9106 1.9806 1.6134 1.7452 1.9467 2.1763 3.0479 3.888 3.7439 3.8447 3.9093 3.7383 4.0355 5.0736
"GCA_000018565.1_ASM1856v1" 1.9743 2.0101 1.9885 1.9767 1.2995 1.9604 1.3665 1.4883 1.5049 1.5149 2.1925 3.1046 3.5162 2.7352 1.6321 1.7229 2.8539 1.8073 2.4137
"GCF_000021945.1_ASM2194v1" 1.9984 1.932 1.4939 1.922 1.1156 1.2974 1.8758 1.7141 1.899 1.5793 2.0542 3.4376 3.5778 3.8256 3.0969 2.8035 3.4662 5.2493 4.4014
"GCF_000022185.1_ASM2218v1" 2.0092 1.9693 2.0008 2.0064 1.9589 1.9968 1.6858 1.609 1.7569 2.004 2.5478 3.9573 3.7327 2.9053 3.1646 2.9121 3.201 4.3253 3.7161
"GCF_000016665.1_ASM1666v1" 1.6242 1.9257 1.9161 1.9253 1.9736 1.6434 1.5267 1.4172 2.0243 1.8997 2.5465 3.7286 3.73 3.712 3.2352 3.4341 3.4783 4.5579 3.4819
"GCF_000017805.1_ASM1780v1" 1.4308 1.4424 1.9893 1.9976 1.9294 1.9142 1.5855 1.8175 2.0227 1.8349 2.3095 3.6819 3.4928 3.882 3.4566 3.9262 3.5945 5.4201 3.8402
"GCF_000199675.1_ASM19967v1" 2.002 2.0145 2.0048 2.0036 1.9543 1.6268 1.0979 1.5295 2.0032 1.9604 2.1478 3.0404 3.83 3.2185 3.4578 3.655 2.6455 3.0516 2.5439
"GCF_000023845.1_ASM2384v1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"GCF_000270285.1_ASM27028v1" 1.9904 1.7221 1.9102 1.8801 2.0109 2.008 1.8769 2.0064 1.8525 1.9088 2.7988 3.51 3.5486 2.8555 3.7893 3.651 3.6101 4.8077 2.7609
"GCF_000210055.1_ASM21005v1" 1.998 1.5557 1.9608 1.9818 2.0052 2.0036 1.8968 1.8979 1.9984 1.9161 2.9762 2.6518 3.9185 2.5183 3.9002 3.8971 3.6179 4.3879 2.2462
"GCF_000024265.1_ASM2426v1" 1.9992 1.5223 1.9893 1.9708 2.006 2.0004 1.7455 1.8979 1.9372 1.9444 2.9351 3.2165 3.9139 2.5259 3.8491 3.9604 3.9293 3.9541 2.426
"GCF_000023885.1_ASM2388v1" 2.0121 1.1378 1.8983 1.8868 1.9069 1.9627 1.6543 1.9751 1.944 1.8943 2.8802 3.6657 2.9824 2.6853 3.8715 3.1616 3.1124 2.9351 2.7122
"GCF_000024225.1_ASM2422v1" 1.5669 1.5473 1.8751 1.2111 1.5828 1.8034 1.5584 1.7973 1.8678 1.0902 2.5947 2.9472 1.4067 2.7488 1.2197 2.8571 2.7847 3.5448 2.9053
"GCF_000143845.1_ASM14384v1" 1.8811 1.8245 1.9305 1.9596 1.9767 1.9596 1.9402 1.998 1.7455 2.0725 2.8711 3.5676 3.3069 3.0367 3.8625 3.5261 3.6258 5.0684 2.5681
"GCF_000195315.1_ASM19531v1" 1.8426 1.1476 1.9833 1.9708 2.0404 2.0092 1.9384 1.1269 1.7247 1.8218 2.5873 3.9293 3.7202 3.0665 3.1969 3.8895 3.6955 4.6533 3.459
"GCF_000177615.2_ASM17761v2" 1.998 2.0072 1.9095 1.9048 1.9558 1.9743 1.8929 1.992 1.8403 2.002 2.8736 3.9216 3.9557 2.6096 2.8385 3.885 3.6101 4.2699 4.1305
"GCF_000058485.1_ASM5848v1" 2.0032 2.0028 1.9497 1.9505 1.9712 1.9666 1.9527 2.0004 1.9988 2.0044 2.8885 3.8655 3.937 2.517 2.809 3.8052 3.861 4.7059 4.1528
"GCF_000013345.1_ASM1334v1" 2.0012 2.0036 1.9128 1.9209 1.9893 1.9681 1.9732 2.0016 2.0239 2.0133 2.8523 3.8447 3.9857 2.2163 2.949 3.8986 3.647 4.5641 4.3141
"GCF_000018005.1_ASM1800v1" 1.9976 1.9928 1.9131 1.9395 1.9728 1.9897 1.9486 1.9956 1.9029 2.006 2.858 3.9062 3.9793 2.633 2.7941 3.7594 3.6298 4.5579 4.2808
"GCF_000166135.1_ASM16613v1" 1.9964 2.0028 1.9354 1.941 1.9759 1.9861 1.9623 1.9826 2.0008 2.0032 2.9223 3.6684 3.9952 2.553 2.4444 3.5149 3.8066 3.8835 4.0177
"GCF_000015025.1_ASM1502v1" 1.9988 1.9539 1.9429 1.9681 1.9992 1.9972 1.5785 2.0024 2.0276 1.8889 2.7972 3.9216 4.0096 2.8289 2.8563 3.2755 3.8432 5.5249 3.5211
"GCF_000023405.1_ASM2340v1" 2.0048 2.0113 1.9209 1.932 1.9747 1.9794 2.002 1.7867 2.0743 2.0178 2.8645 3.9093 3.9017 2.5733 3.2723 3.9216 3.1636 4.6104 3.0855
"GCF_000025205.1_ASM2520v1" 1.2827 1.4013 1.2549 1.374 1.4176 1.3153 1.581 2.0109 1.0337 0.9217 2.4752 2.7307 2.5893 2.8043 0.7829 2.8727 3.2394 3.3659 2.4826
"GCF_000213955.1_ASM21395v1" 1.8077 1.1492 1.0003 1.7854 1.5267 1.4607 1.7352 1.9771 0.4545 0.929 2.4125 3.2144 2.6469 2.7579 0.918 2.6896 3.0469 3.1696 2.1013
"GCF_000024445.1_ASM2444v1" 2.0012 2.0052 1.6969 1.8515 1.7989 1.8126 1.3203 1.615 1.7828 1.9268 2.6731 3.9386 2.986 2.6976 1.3583 2.5497 2.6316 3.2227 1.5265
"GCF_000010425.1_ASM1042v1" 1.9004 2.0028 1.7367 1.8262 1.8615 1.8664 1.444 1.651 1.8549 1.9249 2.8265 3.9124 2.8297 2.7189 1.4269 2.4073 2.6247 3.2051 1.6239
"GCF_000165905.1_ASM16590v1" 1.9497 1.9157 1.8484 1.8536 1.8808 1.9044 1.5783 1.9681 1.9673 1.9558 2.7541 3.9698 3.4412 2.6028 2.0597 3.0581 2.9542 3.2744 1.8159
"GCF_000213865.1_ASM21386v1" 1.7844 1.7304 1.6455 1.769 1.8829 1.8911 1.377 1.994 1.6556 1.7547 2.8935 3.9417 2.4319 2.6674 1.6316 2.6631 2.6788 3.0166 1.9376
"GCF_000092325.1_ASM9232v1" 1.8258 1.794 1.7473 1.8433 1.8818 1.8783 1.4376 1.9932 1.7541 1.8601 2.8345 3.8373 2.7563 2.6767 1.5711 2.6164 2.6817 3.125 1.8979
"GCF_000210755.1_ASM21075v1" 1.7934 1.8172 1.7361 1.7966 1.8972 1.865 1.3845 1.9833 1.7286 1.9516 2.845 3.7979 2.7064 2.7122 1.5898 2.5913 2.7594 3.1407 2.1575
"GCF_000022705.1_ASM2270v1" 2.006 1.7693 1.7068 1.952 1.9301 1.8932 1.6617 1.7313 2.0235 1.7581 2.7716 3.9231 2.9386 2.7174 1.9732 3.7665 3.4928 4.8309 2.2124
"GCF_000224965.2_ASM22496v2" 2.006 1.7693 1.7068 1.952 1.9301 1.8932 1.6617 1.7313 2.0235 1.7581 2.7716 3.9231 2.9386 2.7174 1.9732 3.7665 3.4928 4.8309 2.2124
"GCF_000196535.1_ASM19653v1" 1.2539 1.5423 1.4804 1.7212 1.9294 1.9354 1.1298 1.996 1.6589 1.8501 2.7042 3.7965 2.9727 2.7382 3.465 3.3602 3.1626 3.701 2.318
"GCF_000092365.1_ASM9236v1" 1.2872 1.3791 1.4098 1.3889 1.0541 1.0452 1.4267 1.8182 2.0807 1.755 2.1782 2.0247 2.6008 2.6399 0.9372 2.8019 2.6497 4.3573 2.6969
"GCF_000023105.1_ASM2310v1" 1.9885 1.9857 1.9429 1.9429 1.9743 1.9837 2.0008 1.9685 2.035 1.9767 2.881 3.9604 3.7425 2.5368 2.6867 3.1959 3.5236 4.7733 3.6941
"GCF_000218545.1_ASM21854v1" 1.9312 1.9257 1.9194 1.9376 1.9857 1.9841 2.0024 1.9547 2.0305 1.9387 2.8777 3.8095 3.5323 1.8288 3.2165 3.0769 3.6023 4.5558 2.2257
"GCF_000092865.1_ASM9286v1" 1.9331 1.9369 1.9316 1.9497 1.9893 1.9889 1.9996 1.9384 2.0263 1.9547 2.8935 3.6127 3.6153 1.8983 3.0741 3.1817 3.6778 4.7619 2.7211
"GCF_000024925.1_ASM2492v1" 1.9361 1.9486 1.9194 1.9294 1.9402 1.9249 2.0008 1.9516 2.0392 1.9857 2.8353 3.6765 3.4819 2.401 3.5436 3.3411 3.9032 4.6168 2.8785
"GCF_000024065.1_ASM2406v1" 1.5686 1.5798 1.9685 1.4754 1.9806 1.8413 1.7538 1.9547 2.0786 2.1008 2.2232 3.4904 3.0637 2.7732 3.2383 3.7064 3.3864 4.8426 2.9824
"GCF_000215105.1_ASM21510v1" 1.9818 1.9833 1.9577 1.9585 1.9814 1.979 1.9968 1.9802 1.9968 1.9881 2.9248 3.7722 3.8256 2.1106 2.745 2.7778 3.7078 4.8828 3.06
"GCF_000024965.1_ASM2496v1" 1.9391 1.9194 1.9234 1.9562 1.994 1.9833 2.0016 1.994 2.0333 1.9399 2.8818 3.8715 3.8139 2.1594 2.742 2.7956 3.951 4.8804 2.9577
"GCF_000202635.1_ASM20263v1" 1.9433 1.965 1.8797 1.9198 1.9673 1.9505 1.8376 1.9822 1.947 2.0325 2.7685 3.8521 3.9526 1.9429 3.8388 2.0239 3.8536 4.7985 2.2056
"GCF_000007665.1_ASM766v1" 1.9073 1.979 1.8322 1.9186 1.9841 1.9944 1.9448 1.9972 1.9001 1.8914 2.6903 3.7922 3.8715 2.5452 2.4295 3.4329 3.5907 5.1282 3.4211
"GCF_000063485.1_ASM6348v1" 1.9865 1.9747 1.9775 1.9956 1.9619 1.9604 1.9932 2.0028 2.021 2.002 2.9334 3.7538 3.7679 2.3747 3.7893 3.5753 3.973 5.015 2.9507
"GCF_000197735.1_ASM19773v1" 1.6021 1.6192 1.582 1.6995 1.4571 1.4457 1.5657 1.9952 1.7606 1.5434 2.2609 2.7488 2.5615 2.6069 1.2362 3.0239 2.4661 2.3958 2.584
"GCF_000196235.1_ASM19623v1" 1.9168 1.8622 1.9246 1.8921 1.7244 1.8352 1.3187 2.0004 1.8205 1.9881 2.7518 3.4235 3.4471 2.8474 2.5974 3.4686 3.5702 3.2154 3.2425
"GCF_000189535.1_ASM18953v1" 1.9516 1.8519 1.9201 1.9346 1.747 1.7809 1.4682 2.0008 1.941 1.9417 2.7541 3.3278 3.3344 2.8752 2.9028 3.5907 3.4014 2.9682 3.2733
"GCF_000022025.1_ASM2202v1" 1.9106 1.9157 1.9421 1.8825 1.715 1.8471 1.2028 1.9996 1.9646 1.9739 2.7137 3.4783 3.5486 2.8506 3.2927 3.5063 3.3933 3.2237 3.4002
"GCF_000014925.1_ASM1492v1" 1.7905 1.7144 1.7364 1.7221 1.6244 1.6353 1.4144 1.9716 2.0483 1.7848 2.4888 2.7435 2.9343 2.8555 2.5628 3.5714 3.4188 4.0717 3.0021
"GCF_000018885.1_ASM1888v1" 1.4652 1.5949 1.6866 1.6781 1.773 1.9704 1.493 2.0064 2.0121 1.7963 2.5484 3.4072 3.0312 2.8169 2.4722 3.9017 3.2971 5.015 2.7056
"GCF_000010285.1_ASM1028v1" 1.965 1.9782 1.9775 1.9869 1.9873 1.9932 1.996 1.9869 2.1227 1.8954 2.9334 3.1898 3.7189 2.2931 3.9293 3.1827 3.3807 4.0112 2.6831
"GCF_000164695.2_ASM16469v2" 1.3637 1.5399 1.4715 1.4837 1.493 1.7027 1.9131 2.0157 2.7248 1.3385 2.4114 3.3411 1.6521 2.3596 3.1417 3.0998 2.1459 3.8168 2.4618
"GCF_000011025.1_ASM1102v1" 1.533 1.5108 1.5305 1.5279 1.4791 1.476 2.0052 1.7982 1.9069 1.5785 2.6048 2.2681 1.0613 2.49 2.4863 2.4771 1.9924 2.4857 2.6853
"GCF_000023205.1_ASM2320v1" 2.0113 2.0032 1.9627 2.0076 1.9928 1.9897 1.9635 2.004 2.0576 2.1084 2.9499 3.56 3.5537 2.4919 2.9231 3.4507 3.3333 3.9952 2.3764
"GCF_000017305.1_ASM1730v1" 1.96 1.9631 1.9589 1.9592 1.9972 1.9861 1.9205 1.9643 1.9877 1.9988 2.9283 3.8168 3.973 2.2815 3.6114 3.9463 3.6832 4.3497 3.3135
"GCF_000023925.1_ASM2392v1" 1.9908 1.9172 1.9069 1.9486 2.0105 1.981 2.0036 1.9117 1.8265 1.9294 2.9002 3.7397 3.5348 1.8386 3.2436 3.811 3.0665 3.413 2.3674
"GCF_000184685.1_ASM18468v1" 1.9814 1.9242 1.9399 1.9109 1.9685 1.9623 2.002 1.9701 1.8491 1.9716 2.8571 3.4388 3.879 2.1084 2.9913 3.785 3.879 5.0125 3.4941
"GCF_000015265.1_ASM1526v1" 1.9798 1.9566 1.9451 1.9646 1.9814 1.9794 2.0016 1.9932 2.021 1.981 2.9129 3.9246 3.9588 2.2267 2.8752 3.635 3.5958 4.6041 3.8625
"GCF_000270245.1_ASM27024v1" 2.0028 1.935 1.8282 1.992 1.9794 1.9873 1.9861 1.9759 2.0109 1.9992 2.7405 3.8956 3.7594 2.3392 2.7503 3.8256 3.1066 3.888 3.6377
"GCF_000008345.1_ASM834v1" 1.7289 1.7612 1.8889 1.8882 1.9908 1.9802 2.0072 1.9881 1.5177 2.1354 2.5536 3.7707 3.0021 2.7824 3.2268 3.9904 3.1776 5.6085 2.5452
"GCF_000240055.1_ASM24005v1" 1.6578 1.5704 1.9001 1.9084 2.0129 1.9786 2.0129 1.9964 1.543 2.1286 2.6028 3.7175 2.8514 2.8645 3.406 3.8344 3.3602 5.4735 2.5432
"GCF_000024345.1_ASM2434v1" 1.9216 1.944 1.9558 1.9444 1.9992 2.0004 1.8515 1.9612 1.9775 2.0012 2.8944 3.9777 3.9841 1.9869 2.4637 3.3256 3.4095 3.3069 4.0535
"GCF_000024025.1_ASM2402v1" 2.002 1.9893 1.965 1.9897 1.9822 1.9904 1.7489 1.996 1.9531 2.0052 2.936 3.9825 3.9809 2.6448 2.6462 3.9588 3.3467 3.059 3.8037
"GCF_000269985.1_ASM26998v1" 1.9566 1.9924 1.965 1.9608 1.9763 1.9712 1.9794 1.9814 2.0121 2.0092 2.9446 3.9047 3.9667 2.3663 2.3674 3.8037 2.8944 3.2787 3.8565
