"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000184705.1_ASM18470v1" 2.0092 1.9893 2.0068 1.9581 1.9837 1.9201 1.5099 1.9616 1.6835 2.0113 2.8233 3.4892 3.7341 2.994 3.9952 3.7893 3.8212 4.1203 4.7304
"GCF_000009905.1_ASM990v1" 2.0101 1.9908 1.992 2.0004 2.0068 1.9786 1.7867 1.9194 1.8409 1.8825 2.8835 3.9841 3.7636 3.0193 4.0016 3.6996 3.3829 4.3234 4.4307
"GCF_000195335.1_ASM19533v1" 1.8389 1.8643 1.9837 1.8051 1.9964 1.952 1.8169 1.9782 1.9952 1.8146 2.8074 3.4578 3.9968 3.5727 3.9432 3.811 3.3772 5.7339 3.8521
"GCF_000183745.1_ASM18374v1" 1.9357 1.9837 2.0084 1.9209 1.9673 2.0012 1.7892 2.0052 2.0292 1.9845 2.8201 3.8139 3.8595 3.0807 3.9093 3.7313 3.1606 5.0505 3.5336
"GCF_000092125.1_ASM9212v1" 2.0096 2.0052 1.9928 1.9022 1.9238 2 1.912 1.8318 1.9029 1.8918 2.6774 3.3003 3.4447 3.7453 3.8745 4.029 2.8727 5.6948 3.8358
"GCF_000024425.1_ASM2442v1" 1.9893 1.908 1.8202 1.8235 1.9853 1.8608 1.7806 1.7434 1.9531 1.8491 2.4888 3.1046 3.4037 3.4819 3.701 3.7481 2.3987 4.6664 3.6232
"GCF_000187005.1_ASM18700v1" 1.9616 2.008 1.7646 1.846 2 1.9853 1.8008 1.9227 1.8232 1.7928 2.9061 2.9674 3.3852 3.9246 3.1309 2.9087 3.0066 5.071 5.0025
"GCF_000309885.1_ASM30988v1" 1.938 1.9033 1.4031 1.9044 2.0028 2.0024 1.9346 2.0056 1.9704 1.9489 2.9525 3.1706 3.5026 4.0032 3.0845 2.8645 3.2175 5.4348 4.985
"GCF_000236585.1_ASM23658v1" 1.8464 1.9818 1.7455 1.9139 2.0052 1.998 1.8505 2.0012 1.919 1.9062 2.9095 3.127 3.3069 3.9386 3.1358 2.7832 3.0525 5.3908 4.9213
"GCF_000258245.1_ASM25824v1" 1.9747 1.9402 1.7492 1.9099 2.0076 2.0024 1.9778 1.9019 1.8947 1.8713 2.8177 3.4014 3.5063 3.9494 3.2289 2.7663 3.4507 5.1787 5.1282
"GCF_000091545.1_ASM9154v1" 1.915 1.9429 1.7007 1.9264 2.0048 2.0024 1.9384 1.8758 1.9767 1.9489 2.8369 3.4025 3.4783 3.9324 3.2062 2.6817 3.4953 5.3248 5.1177
"GCF_000186385.1_ASM18638v1" 1.8843 1.8716 1.9778 1.9069 1.9493 1.9708 0.9313 1.952 1.8918 1.9369 2.745 3.6417 3.7879 2.6589 3.6193 3.7651 3.6643 4.7125 2.6364
"GCF_000317835.1_ASM31783v1" 1.8918 1.8847 1.8713 1.9387 1.9944 1.9869 1.2868 2.0036 2.0392 1.9055 2.6546 3.4941 3.9339 2.9214 3.9216 3.2051 3.2765 4.0766 3.0451
"GCF_000252445.1_ASM25244v1" 1.9988 1.9952 2.0024 1.9249 1.9253 1.947 0.9269 1.9992 2.0479 1.9782 2.8193 3.592 3.882 3.1153 3.885 3.2362 3.56 3.876 2.9455
"GCF_000020685.1_ASM2068v1" 1.8818 1.9069 2.0032 1.8755 1.7569 1.992 1.0889 2.004 1.9996 1.9201 2.7518 3.4578 3.7608 3.1133 3.647 3.9683 3.1368 3.1586 2.9394
"GCF_000008565.1_ASM856v1" 1.9391 1.8598 1.9952 1.8904 1.9736 1.9712 0.8226 1.9573 2.028 1.9231 2.7278 3.1746 3.8153 2.9985 3.6377 3.3223 3.1526 4.0617 3.012
"GCF_000190555.1_ASM19055v1" 1.8734 1.9198 2.0052 1.8491 1.9179 2.0004 0.9692 1.9908 1.7331 1.8587 2.6171 2.649 3.4471 2.8074 3.2895 3.7922 2.5361 2.2502 2.7579
"GCF_000196275.1_ASM19627v1" 1.9635 1.9589 1.7253 1.9857 1.9952 1.981 1.2571 1.9956 1.7218 1.929 2.7367 3.4141 4.0032 3.251 3.8805 3.8956 3.56 4.3309 3.1959
"GCF_000092425.1_ASM9242v1" 1.922 1.9001 0.805 1.8522 1.9497 1.3153 1.9857 1.9771 2.0433 1.9109 2.6483 3.9417 3.7608 3.5249 3.8241 2.4131 3.5958 5.9172 3.4554
"GCF_000011385.1_ASM1138v1" 1.9952 2.0133 1.5876 2.0096 2.0068 1.7156 1.5898 1.6739 2.019 2.0186 2.6553 3.7272 3.7608 3.1686 3.9108 3.4542 3.4566 5.0736 3.6258
"GCF_000013225.1_ASM1322v1" 1.9829 1.9771 1.6383 1.8751 1.8808 1.8918 1.8646 1.4758 1.9309 1.929 2.5088 3.4037 3.459 3.8491 3.5881 3.3979 3.1407 4.1806 4.3178
"GCF_000013205.1_ASM1320v1" 2.0072 1.9976 1.4959 1.89 1.932 1.8783 1.8983 1.6728 2.0198 1.9283 2.5497 3.5945 3.453 3.6792 3.7509 3.4578 3.391 4.6296 4.3346
"GCF_000063525.1_ASM6352v1" 2.0121 1.9952 2.0096 1.9643 1.9376 1.9861 1.6126 1.872 1.9095 1.8501 2.5667 3.0221 3.3557 3.1878 3.7189 3.864 3.0864 4.2772 3.7509
"GCF_000014585.1_ASM1458v1" 2.0076 2.0096 1.967 2.004 1.9755 1.9984 1.8467 1.9459 1.8149 1.9956 2.412 3.367 3.8139 3.4662 3.7453 3.8685 3.7665 5.0787 3.882
"GCF_000063505.1_ASM6350v1" 2.0105 1.9853 1.8929 2.0072 2.0024 1.9944 1.6393 1.7915 2.0161 1.9778 2.3969 2.9985 3.6166 3.1928 3.876 3.7425 3.4614 4.6275 3.9216
"GCF_000195975.1_ASM19597v1" 1.9924 1.9619 1.8692 1.9984 1.9417 2.0016 1.4948 1.8305 1.9592 1.9069 2.57 3.1319 3.663 3.0175 3.9277 3.5448 3.1556 4.4663 3.8536
"GCF_000012625.1_ASM1262v1" 1.9732 1.9952 1.8657 1.9194 1.9944 2.0032 1.5477 1.8532 2.0239 1.8979 2.5589 3.0675 3.4953 2.9078 3.9604 3.8476 3.0798 4.5372 3.8447
"GCF_000012505.1_ASM1250v1" 1.979 1.8632 1.979 1.9209 1.9646 1.9708 1.8073 1.9234 1.9877 1.9399 2.3753 3.2949 3.6792 3.3456 3.7453 3.7369 3.6298 4.9776 4.1339
"GCF_000018585.1_ASM1858v1" 1.9936 2.008 2.0084 2.0056 2.0016 1.9984 2.0012 2.0048 1.6625 1.9448 2.6233 3.8183 3.7411 3.8595 3.5249 3.7821 3.7023 4.8544 5.6529
"GCF_000011465.1_ASM1146v1" 1.9996 2.0133 1.9331 2.0032 1.9775 2.0004 1.9944 1.9904 1.9497 2.0117 2.7594 3.5791 3.8314 3.9108 3.8008 3.7608 3.8314 5.0352 5.0226
"GCF_000015665.1_ASM1566v1" 2.0113 1.9972 1.9889 2.0024 1.935 1.9976 2.0032 1.9697 1.8612 1.9566 2.71 3.651 3.8124 3.9479 3.8226 3.7693 3.7161 5.0327 4.9801
"GCF_000018065.1_ASM1806v1" 1.9936 2.0137 1.9996 1.9992 1.981 1.9972 2.0032 1.9996 1.7265 1.9948 2.7579 3.7327 3.8212 3.8775 3.7509 3.6792 3.8491 5.3562 4.8614
"GCF_000015965.1_ASM1596v1" 2.0101 2.0117 1.9421 2.0044 1.9635 2.002 2.0032 2.0008 1.4085 1.9798 2.7189 3.6206 3.8388 3.873 3.7679 3.6684 3.8314 5.184 4.8216
"GCF_000015645.1_ASM1564v1" 2.0028 1.9689 2 2.0044 1.9865 2.0012 2.0032 2.0004 1.6036 1.9474 2.7078 3.7397 3.7951 3.8066 3.6245 3.8066 3.7779 5.1073 4.8216
"GCF_000012645.1_ASM1264v1" 1.9928 2.0072 1.9849 1.9996 1.9889 1.996 2.0012 1.992 1.7876 1.9972 2.6667 3.73 3.811 3.861 3.7051 3.6969 3.7979 5.1653 4.9554
"GCF_000015685.1_ASM1568v1" 1.9268 1.9524 1.981 2.0036 1.9775 1.9992 2.0036 2.0048 1.7007 1.935 2.6624 3.3333 3.8536 3.9293 3.5945 3.8081 3.7994 4.5977 5.5835
"GCF_000015705.1_ASM1570v1" 2.0109 2.0101 1.9589 2.0056 2.0056 2 1.9026 1.9062 2.0194 2.0072 2.3191 3.6062 3.6765 3.6258 3.7106 3.6969 3.574 5.5525 4.4883
"GCF_000012525.1_ASM1252v1" 1.8413 1.9015 2 1.9342 1.6418 1.7905 1.4438 1.9448 2.0454 1.9324 2.4108 3.6271 3.7636 2.9985 3.7722 3.6219 3.4868 3.8911 3.8956
"GCF_000011345.1_ASM1134v1" 2.0096 1.922 1.6906 2.006 1.5833 1.6776 1.7709 1.6526 1.9493 1.9873 1.865 3.3613 3.459 3.5261 3.4614 3.9904 3.3647 4.7237 3.9604
"GCF_000022045.1_ASM2204v1" 1.9841 1.9728 1.7976 1.9767 2.0028 1.7476 1.3858 1.7194 1.7355 1.9837 2.1791 3.7807 3.44 3.9017 3.1027 3.5088 3.3523 3.9417 4.0584
"GCF_000018105.1_ASM1810v1" 2.0036 1.8957 1.9489 2.002 1.979 1.9814 1.7867 1.8943 2.0263 1.9666 2.2168 3.7258 3.7764 3.6603 3.7509 3.7936 3.453 4.4131 4.6795
"GCF_000014265.1_ASM1426v1" 1.996 1.9829 1.9968 1.9527 1.9984 1.9952 1.9693 2.004 1.9732 2.0125 2.5608 4.0161 3.7707 3.6179 3.8373 3.6049 3.6417 4.2589 4.8193
"GCF_000210375.1_ASM21037v1" 1.8508 1.8706 1.9406 1.9736 2 1.7229 1.6912 1.8437 2.0305 1.9693 2.1959 3.9032 3.7286 3.8595 3.5651 3.7341 3.4223 4.5351 4.4543
"GCF_000020025.1_ASM2002v1" 1.9459 1.9395 1.9516 1.9451 1.9535 2.0016 1.7696 1.992 2.0513 1.9257 2.2366 3.9825 3.8506 3.3659 3.7355 3.7979 3.6403 4.0323 4.1545
"GCA_000204075.1_ASM20407v1" 1.9589 1.9677 1.979 1.8854 1.9361 1.9677 1.8064 1.9988 2.0325 1.9581 2.3764 3.9825 3.87 3.2436 3.8226 3.5714 3.56 4.0717 4.1649
"GCF_000196515.1_ASM19651v1" 1.9175 1.8577 2 1.9257 1.9283 1.9928 1.8139 2.0056 2.0153 1.8965 2.2868 3.9714 3.8124 3.2938 3.7707 3.5039 3.7244 3.9339 4.2159
"GCF_000021805.1_ASM2180v1" 1.9826 1.9497 1.6046 1.9865 1.8362 1.725 1.6364 1.9164 1.6367 1.9429 1.9131 3.5486 3.4941 3.758 3.3591 3.9386 2.6824 4.2589 4.5005
"GCF_000017845.1_ASM1784v1" 2.006 2.0024 1.6926 1.9841 1.9109 1.8379 1.7937 1.8983 1.6221 1.9592 2.0585 3.5842 3.6311 3.8865 3.3784 3.8462 2.5608 3.7133 4.6795
"GCF_000010625.1_ASM1062v1" 1.9861 2.0064 1.9001 2.0032 1.8529 1.5775 1.6898 1.6051 1.5485 1.9936 2.2163 3.5199 3.4771 3.6206 2.9878 3.5537 2.9377 4.0145 4.1771
"GCF_000021825.1_ASM2182v1" 1.8822 2.0113 1.7578 2.002 1.9019 1.8054 1.8268 1.9384 1.6787 1.9841 2.139 3.8805 3.6496 3.83 3.3091 3.7566 3.1299 3.8417 4.7778
"GCF_000147335.1_ASM14733v1" 1.9309 1.9972 1.8041 2.0064 1.8212 1.7973 1.7721 1.9778 1.9489 2.0125 2.2292 3.7092 3.6324 3.9588 3.3234 3.7879 3.1786 4.0161 4.3745
"GCF_000019485.1_ASM1948v1" 1.9818 1.8716 1.9873 1.9455 1.8392 1.955 1.5896 1.8335 2.0321 1.8936 2.2758 3.7147 3.9139 3.44 3.5026 3.1397 3.3535 5.0891 3.7793
"GCF_000009725.1_ASM972v1" 2.0105 2.0121 1.8447 2.0004 1.8202 1.755 1.4529 1.941 1.8182 2.0121 2.2257 3.4904 3.3979 3.6271 3.0093 2.6717 2.5687 4.2808 3.9872
"GCF_000143165.1_ASM14316v1" 1.9283 1.6559 1.9829 1.9806 1.7082 1.9562 1.3891 1.809 2.0346 2.0178 2.9095 3.9635 3.199 3.1766 3.4352 3.5958 2.907 3.7327 4.7778
"GCF_000025585.1_ASM2558v1" 2 1.981 2.0076 2.0056 1.4325 2.0028 1.6844 2.0008 1.8382 1.7352 2.9155 3.1616 3.2658 3.075 3.3445 3.7147 2.9061 4.4425 4.2248
"GCF_000011905.1_ASM1190v1" 1.9952 1.9716 1.9952 2.0076 1.3048 1.9775 1.6504 2.0068 1.7212 1.8359 2.9121 3.1417 3.3113 3.0647 3.3602 3.7037 2.8694 4.2608 4.0967
"GCF_000025025.1_ASM2502v1" 1.9822 1.9604 1.9897 2.008 1.3224 1.9952 1.6694 2.0068 1.7319 1.7379 2.9551 3.1878 3.3784 3.013 3.3546 3.655 2.9002 4.4092 4.1563
"GCF_000021685.1_ASM2168v1" 1.9048 1.9153 1.9238 1.9372 2.0048 1.992 1.8539 1.7634 2.0227 1.9604 2.3047 3.758 3.827 3.4483 3.2352 3.3047 3.7509 4.8733 4.3879
"GCF_000024985.1_ASM2498v1" 1.9554 1.9354 1.9539 2.0072 1.9673 1.9264 1.926 1.8925 2.0333 1.9782 2.8137 3.9588 3.861 3.358 3.3807 3.8256 3.8911 5.6211 4.4072
"GCF_000025005.1_ASM2500v1" 1.9406 2.0072 1.9837 1.8285 1.8352 1.734 1.9059 1.9531 1.7358 1.6633 2.4137 3.873 3.4294 3.6792 3.667 3.2723 3.7341 5.3792 5.0813
"GCA_000018565.1_ASM1856v1" 1.926 1.7928 1.9088 2.0072 1.2661 1.9952 1.3396 1.8051 2.0222 1.5328 2.2041 3.375 3.5186 2.7594 2.6759 1.9179 3.1506 1.7268 2.7632
"GCF_000021945.1_ASM2194v1" 1.9631 2.0008 2.0088 1.9448 1.9512 1.9956 1.8175 1.6565 2.008 1.9238 2.4474 3.9635 3.864 3.1606 3.2916 2.6947 3.471 4.8709 3.4459
"GCF_000022185.1_ASM2218v1" 1.9771 1.9643 2.0052 1.9662 1.9904 1.9912 1.7603 1.6964 2.0358 1.865 2.3708 3.9667 3.8139 3.0516 3.2755 2.8927 3.6337 4.5455 3.3636
"GCF_000016665.1_ASM1666v1" 1.7746 1.774 1.9988 1.9026 1.904 1.7535 1.5029 1.5326 2.03 1.9976 2.5413 3.6657 3.69 3.663 3.1706 3.0979 3.6887 4.6447 3.2808
"GCF_000017805.1_ASM1780v1" 1.6633 1.8369 2.0088 1.768 1.981 1.6609 1.5344 1.5274 2.035 1.9372 2.5297 3.6166 3.712 3.6914 3.1417 2.9976 3.686 4.5872 3.1576
"GCF_000199675.1_ASM19967v1" 2.0092 2.0032 2.0092 2.0072 2.0004 1.6562 1.3578 1.7721 1.9357 1.7603 2.2655 3.4941 3.9479 3.5537 3.7051 3.7994 3.23 3.9124 2.9095
"GCF_000023845.1_ASM2384v1" 2.0125 1.9327 1.9893 1.8629 1.8921 1.9019 1.5195 1.9865 1.5664 1.5748 2.5504 3.8124 3.3761 2.9603 3.92 3.9777 3.6576 5.0327 2.8986
"GCF_000270285.1_ASM27028v1" 1.9869 1.972 1.9833 1.8086 1.9873 1.9857 1.6636 2 1.6683 1.7091 2.6546 3.7272 3.5486 2.6954 3.5958 3.937 3.4341 5.4585 2.5202
"GCF_000210055.1_ASM21005v1" 1.9566 1.5354 1.8921 1.9298 2.0044 1.9936 1.8262 1.9928 1.7982 1.9486 2.727 3.7908 3.6805 2.6406 3.6832 3.6819 3.5613 5.5036 2.5361
"GCF_000024265.1_ASM2426v1" 1.9161 1.7712 1.8103 1.7841 1.9747 1.9881 1.6567 1.9881 1.7094 1.8057 2.6546 3.861 3.4916 2.6896 3.5373 3.867 3.427 5.339 2.4582
"GCF_000023885.1_ASM2388v1" 1.9873 1.6869 1.6474 1.8202 1.8282 1.9051 1.5974 1.9956 1.6829 1.7832 2.5221 3.7397 2.7293 2.876 3.8256 3.4247 3.3289 4.0866 2.7034
"GCF_000024225.1_ASM2422v1" 1.8172 1.2285 1.9077 1.5113 1.5477 1.6139 1.7464 1.9026 1.3316 1.2657 2.58 3.2669 1.9658 2.9257 1.5873 3.4554 3.4153 4.7281 3.1153
"GCF_000143845.1_ASM14384v1" 2.0016 1.9732 1.979 1.8871 1.9501 1.9044 1.9666 1.9829 1.992 1.9849 2.8653 3.5727 3.0377 3.0039 4.0193 3.5386 3.5423 5.3248 3.3704
"GCF_000195315.1_ASM19531v1" 1.9885 1.769 1.9478 2.0088 1.981 2.0024 1.922 1.343 1.717 1.952 2.666 3.7636 3.8241 3.1358 3.867 3.9841 3.7258 5.4675 3.42
"GCF_000177615.2_ASM17761v2" 1.9573 2.0084 1.8553 1.8868 1.9223 1.9829 1.9619 1.996 2.021 1.9948 2.8944 3.8139 3.9588 2.8474 3.3036 3.8241 3.6805 4.9068 4.2265
"GCF_000058485.1_ASM5848v1" 1.8681 1.9928 1.865 1.8921 1.9283 1.9673 1.9357 2 2.0036 1.9794 2.845 3.861 3.9448 2.7322 3.4542 3.7665 3.5727 4.8852 4.0355
"GCF_000013345.1_ASM1334v1" 1.9956 1.9451 1.8235 1.8674 1.9301 1.9501 1.9084 1.9932 2.0458 2.0072 2.7902 3.8066 4.0016 2.6867 3.3434 3.8551 3.5249 5.1335 4.1
"GCF_000018005.1_ASM1800v1" 1.9493 1.9501 1.8491 1.9044 1.9547 1.9573 2 1.9833 2.0408 1.9972 2.8588 3.8139 3.9277 2.7233 3.3234 3.6684 3.811 5.0813 3.9683
"GCF_000166135.1_ASM16613v1" 1.8345 1.9004 1.8471 1.8723 1.9964 1.9497 1.9463 1.8893 2.0333 1.9581 2.8994 3.8153 3.9904 2.6103 2.9886 3.6049 3.876 4.9628 3.8388
"GCF_000015025.1_ASM1502v1" 1.9562 1.9604 1.9436 1.9716 1.9944 1.9841 1.7797 1.9948 1.9833 2.0072 2.7678 3.9017 4.0048 3.2352 3.0148 3.7509 3.7622 5.6561 4.4425
"GCF_000023405.1_ASM2340v1" 1.9826 2.0092 1.8322 1.8879 1.9091 1.9077 2.0028 1.8793 1.9877 1.9724 2.736 3.7922 3.6062 2.8711 3.87 3.7979 3.471 4.9505 3.3807
"GCF_000025205.1_ASM2520v1" 1.8546 1.915 1.3058 1.6892 1.6431 1.5373 1.6434 2.0044 0.9842 1.143 2.505 3.7523 2.9377 2.8106 1.3939 3.6364 3.4014 3.5984 2.805
"GCF_000213955.1_ASM21395v1" 1.8783 1.8723 1.4366 1.7937 1.679 1.4984 1.7262 2.0028 1.0311 1.0197 2.4894 3.6258 2.9283 2.9061 1.27 3.5448 3.4412 3.5524 2.8177
"GCF_000024445.1_ASM2444v1" 1.9616 2.0113 1.5596 1.7892 1.8195 1.8096 1.3289 1.8335 1.5571 1.6734 2.6157 3.8314 3.0193 2.7108 1.7746 2.9674 2.8902 4.1017 2.445
"GCF_000010425.1_ASM1042v1" 1.809 1.9658 1.585 1.6762 1.809 1.7784 1.3617 1.8495 1.4693 1.6496 2.5291 3.858 2.6774 2.7367 1.6762 2.8877 2.93 4.29 2.4337
"GCF_000165905.1_ASM16590v1" 1.7902 1.9857 1.6844 1.7696 1.926 1.8713 1.4601 1.9135 1.7768 1.8376 2.6896 3.8971 3.4771 2.727 2.7933 3.4072 3.2852 4.09 2.3602
"GCF_000213865.1_ASM21386v1" 1.7403 1.7687 1.6069 1.6883 1.8907 1.8632 1.4543 1.9845 1.7507 1.6824 2.7196 3.9185 2.9931 2.745 2.3624 3.1328 3.1162 4.2571 2.5278
"GCF_000092325.1_ASM9232v1" 1.6415 1.8355 1.6197 1.6515 1.8804 1.8332 1.3504 1.9724 1.6966 1.6866 2.7233 3.9108 3.0377 2.7337 2.2852 3.0798 3.0285 4.1494 2.3563
"GCF_000210755.1_ASM21075v1" 1.6207 1.8454 1.585 1.6642 1.8797 1.8228 1.3263 1.9885 1.6748 1.7235 2.7071 3.8685 2.9351 2.7548 2.2497 3.1182 2.9931 4.2105 2.3849
"GCF_000022705.1_ASM2270v1" 2.0092 2.0096 1.6028 1.8587 1.7483 1.7687 1.5689 1.8702 1.8639 1.7056 2.7034 3.864 2.71 2.6867 2.103 3.4518 3.42 4.8567 2.3364
"GCF_000224965.2_ASM22496v2" 2.0092 2.0096 1.6028 1.8587 1.7483 1.7687 1.5689 1.8702 1.8639 1.7056 2.7034 3.864 2.71 2.6867 2.103 3.4518 3.42 4.8567 2.3364
"GCF_000196535.1_ASM19653v1" 1.6584 1.7603 1.9531 1.7879 1.9869 1.9558 1.1754 1.9964 1.7649 1.7241 2.4366 3.9293 3.6364 2.963 3.4686 3.4868 3.1377 3.5894 2.8686
"GCF_000092365.1_ASM9236v1" 1.3691 1.5356 1.5024 1.4174 1.443 1.3546 1.4979 1.9877 1.774 1.5274 2.3283 3.1017 2.5297 2.8177 1.261 3.9093 3.0817 5.0454 2.8153
"GCF_000023105.1_ASM2310v1" 1.8779 1.8727 1.8505 1.8498 1.9455 1.9417 2.0012 1.8857 2.0133 1.8979 2.7293 3.7979 3.659 2.3063 3.0386 3.7327 3.7951 5.0201 3.1546
"GCF_000218545.1_ASM21854v1" 1.8399 1.8359 1.8165 1.8152 1.9778 1.9732 2.002 1.8702 1.8546 1.9242 2.7233 3.6684 3.8344 2.096 3.6271 3.2765 3.7425 5.0994 2.4468
"GCF_000092865.1_ASM9286v1" 1.8433 1.8409 1.8409 1.8403 1.9826 1.9782 1.9964 1.8622 1.8822 1.8532 2.7382 3.6914 3.9479 2.045 3.6483 3.4176 3.8358 5.0736 2.7034
"GCF_000024925.1_ASM2492v1" 1.7618 1.7188 1.7522 1.7495 1.8584 1.8639 2.0012 1.8126 1.8525 1.9128 2.5853 3.5651 2.9976 2.4015 3.5224 3.5511 3.7411 4.9776 2.7352
"GCF_000024065.1_ASM2406v1" 1.4594 1.3742 1.67 1.4282 1.9539 1.7349 1.9051 1.6499 1.6518 1.5881 2.3031 3.6377 2.9403 2.9028 2.7925 3.4722 3.5842 5.1308 2.8137
"GCF_000215105.1_ASM21510v1" 1.8546 1.8532 1.8539 1.8522 1.9822 1.9775 2.0036 1.8762 1.8965 1.9331 2.7871 3.7636 3.8476 1.8139 3.0534 3.5907 3.876 5.211 2.791
"GCF_000024965.1_ASM2496v1" 1.845 1.8155 1.873 1.7928 1.9708 1.9662 2.0012 1.8275 1.9421 1.8139 2.7412 3.7509 3.6114 2.0429 3.3201 3.1766 3.8241 5.1546 2.6254
"GCF_000202635.1_ASM20263v1" 1.755 1.794 1.7879 1.7652 1.9161 1.9205 1.845 1.9316 2.1195 1.9283 2.6469 3.8226 3.7106 2.0713 3.8183 2.5961 3.7383 5.0839 2.4564
"GCF_000007665.1_ASM766v1" 1.8769 2.0101 1.7851 1.8893 1.9728 1.9849 2.0036 1.9708 1.2347 1.8997 2.6532 3.69 3.7807 2.7778 3.0544 3.4459 3.7023 5.2576 3.2499
"GCF_000063485.1_ASM6348v1" 1.908 1.9033 1.9001 1.8943 1.8997 1.9073 1.9767 1.9932 1.9968 2.0169 2.791 3.6536 3.4095 2.3906 3.9017 3.8402 3.8625 5.1308 2.7709
"GCF_000197735.1_ASM19773v1" 1.371 1.5513 1.412 1.4221 1.4388 1.4652 1.7532 1.967 1.5477 1.5058 2.2676 3.0741 2.1626 2.6781 1.2326 2.849 2.301 3.5984 2.6918
"GCF_000196235.1_ASM19623v1" 1.5768 1.6059 1.8255 1.5913 1.5713 1.6633 1.5586 1.8918 1.7969 1.7652 2.4588 3.2082 2.4814 2.7211 2.5621 3.6955 3.1857 3.9968 2.9472
"GCF_000189535.1_ASM18953v1" 1.6518 1.6793 1.858 1.6507 1.6062 1.6631 1.6303 1.9639 1.8255 1.6838 2.4869 3.2373 2.6205 2.849 3.0303 3.7425 3.1447 3.8715 3.1008
"GCF_000022025.1_ASM2202v1" 1.553 1.6067 1.8512 1.6265 1.6121 1.6609 1.511 1.9658 1.8416 1.688 2.51 3.2051 2.5304 2.7933 3.1075 3.758 3.0312 3.7467 3.0779
"GCF_000014925.1_ASM1492v1" 1.5242 1.5207 1.7665 1.6271 1.5672 1.6391 1.5475 1.8723 1.7018 1.66 2.3742 3.0139 2.5088 2.8217 2.6042 3.6377 3.2227 4.3783 3.0321
"GCF_000018885.1_ASM1888v1" 1.6622 1.5883 1.5528 1.6675 1.6393 1.9153 1.6192 1.99 1.9822 1.5598 2.429 3.4014 2.8377 2.8944 2.6178 3.873 3.2082 4.4723 2.9533
"GCF_000010285.1_ASM1028v1" 1.8295 1.8064 1.8218 1.8339 1.9168 1.926 1.8741 1.9912 1.8525 1.8549 2.7579 3.7327 3.4294 2.3901 3.8095 3.3311 3.4176 4.3821 2.4456
"GCF_000164695.2_ASM16469v2" 1.5017 1.4883 1.555 1.5049 1.5078 1.7123 1.8339 1.996 1.6491 1.3383 2.5387 3.2938 1.8215 2.5272 3.5211 3.6969 2.3635 4.4504 2.742
"GCF_000011025.1_ASM1102v1" 1.4821 1.4067 1.5418 1.4325 1.5795 1.585 1.9558 1.8699 1.8457 1.4512 2.5439 2.7855 1.2378 2.3918 3.1437 3.308 2.2732 3.198 2.7949
"GCF_000023205.1_ASM2320v1" 1.8914 1.9972 1.9051 1.8889 1.9759 1.9724 2.0012 2.0032 1.9908 2.0272 2.8145 3.758 3.399 2.6274 3.56 3.9002 3.2352 4.2481 2.5575
"GCF_000017305.1_ASM1730v1" 1.885 1.8836 1.9004 1.8818 1.9822 1.9616 1.8879 1.9015 2.0105 1.8889 2.798 3.8066 3.9635 2.1436 3.6955 3.8462 3.7594 4.9383 3.1666
"GCF_000023925.1_ASM2392v1" 1.8751 1.8188 1.795 1.8501 1.9704 1.9596 1.9984 1.8972 1.9932 1.9395 2.713 3.8124 3.5039 2.2437 3.5753 3.9154 3.4698 4.2463 2.7255
"GCF_000184685.1_ASM18468v1" 1.9029 1.8232 1.8222 1.8488 1.938 1.9309 2.0032 1.8695 2.0475 1.9066 2.7824 3.5499 3.6298 2.3452 3.4698 3.6819 3.8417 5.2826 3.1075
"GCF_000015265.1_ASM1526v1" 1.929 1.8857 1.8857 1.8957 1.9732 1.9577 2.0028 1.9294 2.0429 1.9425 2.7972 3.8081 3.7439 2.1039 3.4843 3.6258 3.6153 5.0865 3.4118
"GCF_000270245.1_ASM27024v1" 1.9897 2.0101 1.7428 1.929 1.9984 1.9212 1.9897 2.0024 2.0471 1.9794 2.6795 3.8655 3.5765 2.2528 3.0175 3.9216 3.0239 4.344 3.8491
"GCF_000008345.1_ASM834v1" 1.7612 1.9516 1.7519 1.9569 1.9298 1.9429 2.0012 1.9845 1.9865 1.8318 2.8265 3.8775 3.2755 2.8385 3.5448 3.9293 3.1867 5.4885 3.1786
"GCF_000240055.1_ASM24005v1" 1.7612 1.9573 1.7535 1.9581 1.899 1.9417 2.0016 1.9806 1.9569 1.8232 2.8217 3.8715 3.2755 2.8531 3.5474 3.9463 3.202 5.5249 3.1706
"GCF_000024345.1_ASM2434v1" 1.8268 1.8854 1.806 1.8748 1.96 1.944 1.9566 1.8893 1.9944 1.9968 2.7071 3.8685 3.8506 2.002 2.7473 3.8095 3.5323 4.2373 3.6245
"GCF_000024025.1_ASM2402v1" 1.9444 1.9639 1.8786 1.8818 1.9554 1.9399 1.926 1.9732 2.0309 2.0101 2.8337 3.9308 3.8565 2.6638 3.0012 3.9841 3.3625 4.2319 3.6166
"GCF_000269985.1_ASM26998v1" 1.8106 1.8093 1.8255 1.8232 1.9743 1.9704 1.9474 1.8836 2.0129 1.9569 2.7941 3.8447 3.7509 2.2701 2.9257 3.7807 3.3058 4.384 2.7685
