"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCA_000219855.1_ASM21985v1" 0.0218 0.0242 0.0264 0.0258 0.0449 0.0419 0.0739 0.0524 0.0085 0.0121 0.0647 0.0927 0.1052 0.0862 0.0546 0.032 0.0695 0.0967 0.0665
"GCF_000184705.1_ASM18470v1" 0.0328 0.0181 0.0381 0.0298 0.0384 0.0505 0.0857 0.0595 0.0062 0.0112 0.0664 0.0944 0.0981 0.0815 0.0453 0.0283 0.0535 0.0912 0.0709
"GCF_000009905.1_ASM990v1" 0.0349 0.0155 0.0434 0.0389 0.0366 0.056 0.0825 0.0523 0.0064 0.0101 0.0694 0.0822 0.0989 0.0818 0.0448 0.0345 0.0585 0.0964 0.0569
"GCF_000195335.1_ASM19533v1" 0.0308 0.0142 0.0475 0.0354 0.0352 0.0501 0.0861 0.0556 0.0015 0.0206 0.0505 0.09 0.1091 0.09 0.0463 0.024 0.0637 0.0974 0.0518
"GCF_000183745.1_ASM18374v1" 0.036 0.0143 0.0467 0.0366 0.0361 0.0729 0.0721 0.0592 0.0028 0.0153 0.0662 0.0828 0.1154 0.0862 0.0495 0.0244 0.05 0.0923 0.0412
"GCF_000092125.1_ASM9212v1" 0.0329 0.018 0.042 0.0351 0.0381 0.049 0.0728 0.0475 0.0054 0.0251 0.0457 0.0808 0.1108 0.0883 0.0534 0.0227 0.0508 0.115 0.0665
"GCF_000024425.1_ASM2442v1" 0.0365 0.0213 0.044 0.0339 0.0377 0.0546 0.0781 0.0483 0.0042 0.0209 0.0618 0.0779 0.0928 0.0909 0.0567 0.0203 0.0553 0.1052 0.0595
"GCF_000187005.1_ASM18700v1" 0.0299 0.0148 0.0448 0.0252 0.0336 0.0562 0.0816 0.0481 0.0017 0.0119 0.0555 0.0833 0.1066 0.0915 0.0507 0.0264 0.0475 0.126 0.0646
"GCF_000309885.1_ASM30988v1" 0.0331 0.0166 0.0496 0.0259 0.0312 0.0513 0.0851 0.0441 0.0016 0.0112 0.0563 0.0815 0.1023 0.0856 0.053 0.0261 0.0498 0.1274 0.0683
"GCF_000236585.1_ASM23658v1" 0.0309 0.0161 0.039 0.0296 0.0327 0.0591 0.0922 0.0483 0.0028 0.0094 0.061 0.088 0.1065 0.0872 0.0498 0.0264 0.0488 0.1061 0.0662
"GCF_000258245.1_ASM25824v1" 0.0296 0.0144 0.0453 0.0262 0.0362 0.0563 0.0823 0.0414 0.0019 0.0128 0.0549 0.0835 0.1127 0.0869 0.0478 0.0238 0.0494 0.134 0.0605
"GCF_000091545.1_ASM9154v1" 0.0298 0.0141 0.0473 0.024 0.0313 0.0558 0.0811 0.0439 0.0013 0.0128 0.0498 0.0865 0.1035 0.0909 0.0527 0.0258 0.0482 0.1372 0.0638
"GCF_000186385.1_ASM18638v1" 0.0282 0.0204 0.0435 0.035 0.0383 0.0496 0.0604 0.0517 0.0037 0.0411 0.0636 0.0865 0.1121 0.0949 0.0438 0.0044 0.0635 0.105 0.0542
"GCF_000317835.1_ASM31783v1" 0.0325 0.0145 0.0381 0.0446 0.0428 0.0584 0.0679 0.0562 0.0042 0.0355 0.0544 0.0818 0.1099 0.0883 0.0458 0.0185 0.0595 0.0935 0.0536
"GCF_000252445.1_ASM25244v1" 0.0345 0.0138 0.0381 0.0425 0.0389 0.0645 0.0644 0.057 0.003 0.0366 0.0551 0.0879 0.1086 0.0938 0.0438 0.0199 0.0616 0.0902 0.0457
"GCF_000020685.1_ASM2068v1" 0.0313 0.0101 0.0385 0.0426 0.0429 0.0622 0.0737 0.0659 0.0027 0.0361 0.052 0.079 0.1007 0.1003 0.044 0.0174 0.0625 0.0787 0.0595
"GCF_000008565.1_ASM856v1" 0.0329 0.0154 0.038 0.0434 0.0447 0.0559 0.0701 0.0616 0.0026 0.0353 0.0545 0.0854 0.1015 0.1045 0.0421 0.0214 0.0609 0.0832 0.0466
"GCF_000190555.1_ASM19055v1" 0.0275 0.0122 0.0278 0.0353 0.0417 0.0637 0.0875 0.073 9e-04 0.0316 0.0533 0.0933 0.1147 0.0959 0.0342 0.0154 0.0713 0.0733 0.0475
"GCF_000196275.1_ASM19627v1" 0.0316 0.0118 0.037 0.0426 0.0402 0.0587 0.072 0.0547 0.0057 0.0274 0.0476 0.0905 0.124 0.0919 0.0399 0.019 0.0525 0.0996 0.0535
"GCF_000092425.1_ASM9242v1" 0.0312 0.0118 0.0583 0.0299 0.0317 0.0314 0.0603 0.0437 0.0038 0.0224 0.0578 0.098 0.1079 0.0905 0.0503 0.0267 0.0629 0.125 0.0563
"GCF_000011385.1_ASM1138v1" 0.0272 0.0145 0.0421 0.0349 0.05 0.0529 0.0744 0.0539 0.0091 0.0215 0.0642 0.0776 0.0991 0.0906 0.0403 0.0298 0.0533 0.1083 0.0563
"GCF_000013225.1_ASM1322v1" 0.0289 0.0151 0.0398 0.0383 0.0651 0.0427 0.0794 0.0492 0.007 0.0193 0.0607 0.0747 0.1125 0.0706 0.0419 0.0297 0.0529 0.1036 0.0687
"GCF_000013205.1_ASM1320v1" 0.0278 0.0189 0.0477 0.0411 0.0552 0.0351 0.0714 0.0485 0.0093 0.0303 0.0626 0.0728 0.0991 0.0747 0.0442 0.0309 0.05 0.1118 0.0687
"GCF_000063525.1_ASM6352v1" 0.0232 0.0118 0.035 0.0384 0.0382 0.0407 0.0532 0.0473 0.0114 0.0366 0.0475 0.073 0.1239 0.1025 0.0441 0.028 0.0523 0.1371 0.0557
"GCF_000014585.1_ASM1458v1" 0.0339 0.0229 0.0499 0.0487 0.0345 0.0401 0.0672 0.0473 0.0122 0.0187 0.0547 0.0758 0.1144 0.1046 0.0425 0.0386 0.0562 0.0903 0.0475
"GCF_000063505.1_ASM6350v1" 0.0316 0.0195 0.0459 0.0465 0.0367 0.0499 0.0648 0.0532 0.0118 0.0208 0.0512 0.073 0.1099 0.0996 0.0442 0.0359 0.0577 0.096 0.0519
"GCF_000195975.1_ASM19597v1" 0.0279 0.0151 0.0356 0.0406 0.0375 0.0584 0.0687 0.0553 0.0108 0.0192 0.0545 0.0863 0.1197 0.0867 0.0425 0.0399 0.0538 0.1074 0.0401
"GCF_000012625.1_ASM1262v1" 0.0278 0.0182 0.0377 0.0421 0.0322 0.0571 0.0702 0.0605 0.0115 0.0237 0.0552 0.0734 0.1162 0.0904 0.0456 0.0359 0.0562 0.1017 0.0442
"GCF_000012505.1_ASM1250v1" 0.0349 0.0194 0.0474 0.0446 0.0331 0.0363 0.0631 0.05 0.0109 0.0249 0.0506 0.0763 0.1191 0.1029 0.0389 0.0417 0.054 0.1089 0.0431
"GCF_000018585.1_ASM1858v1" 0.0336 0.0095 0.0241 0.0336 0.0441 0.0909 0.0709 0.0673 0.005 0.0145 0.0286 0.0664 0.1841 0.0941 0.0277 0.0477 0.045 0.0668 0.0459
"GCF_000011465.1_ASM1146v1" 0.0306 0.0123 0.0472 0.0569 0.0259 0.0748 0.088 0.0455 0.0059 0.0106 0.0612 0.0748 0.0888 0.1139 0.0433 0.0557 0.0506 0.0782 0.0357
"GCF_000015665.1_ASM1566v1" 0.0315 0.0152 0.046 0.0555 0.0235 0.0752 0.0904 0.0387 0.0118 0.0122 0.0737 0.0687 0.093 0.1071 0.0342 0.0528 0.0509 0.0775 0.0422
"GCF_000018065.1_ASM1806v1" 0.0226 0.0093 0.0392 0.0581 0.0258 0.0678 0.0783 0.0501 0.0097 0.0182 0.0751 0.0755 0.0997 0.0989 0.0448 0.0468 0.0517 0.0953 0.0331
"GCF_000015965.1_ASM1596v1" 0.0358 0.0159 0.0517 0.0465 0.0332 0.0379 0.0655 0.0501 0.0061 0.0205 0.0573 0.067 0.0895 0.1463 0.0338 0.067 0.0598 0.0813 0.0348
"GCF_000015645.1_ASM1564v1" 0.0275 0.0179 0.0526 0.0466 0.0307 0.0458 0.0689 0.0474 0.0084 0.0104 0.0641 0.0785 0.1084 0.1036 0.0438 0.049 0.0598 0.0896 0.047
"GCF_000012645.1_ASM1264v1" 0.0261 0.0133 0.045 0.0604 0.0302 0.0583 0.1043 0.0353 0.0087 0.0133 0.0619 0.0711 0.1105 0.1156 0.0338 0.0491 0.046 0.0818 0.0353
"GCF_000015685.1_ASM1568v1" 0.0349 0.0157 0.059 0.0457 0.03 0.0538 0.0597 0.0461 0.0087 0.0154 0.0548 0.0719 0.117 0.1201 0.0433 0.0608 0.0485 0.08 0.0346
"GCF_000015705.1_ASM1570v1" 0.0443 0.0082 0.0207 0.0479 0.0565 0.0579 0.0647 0.0518 0.0114 0.0211 0.0579 0.0858 0.1216 0.1058 0.0375 0.0265 0.0404 0.079 0.0608
"GCF_000012525.1_ASM1252v1" 0.0265 0.021 0.0509 0.0471 0.0337 0.0405 0.0718 0.0478 0.01 0.022 0.0643 0.078 0.1093 0.0883 0.046 0.0357 0.0564 0.0945 0.0564
"GCF_000011345.1_ASM1134v1" 0.0335 0.0163 0.0351 0.0562 0.0653 0.0297 0.0642 0.0366 0.0227 0.0339 0.0611 0.0727 0.1029 0.1058 0.0417 0.02 0.0616 0.089 0.0516
"GCF_000022045.1_ASM2204v1" 0.0334 0.0234 0.0408 0.0453 0.0455 0.0455 0.0649 0.0545 0.0119 0.0214 0.0699 0.0669 0.1084 0.0787 0.0379 0.0352 0.0568 0.1059 0.0536
"GCF_000018105.1_ASM1810v1" 0.0254 0.0211 0.036 0.0387 0.05 0.0472 0.0698 0.0718 0.0082 0.0269 0.0545 0.0761 0.0909 0.1059 0.0363 0.0353 0.06 0.1013 0.0448
"GCF_000014265.1_ASM1426v1" 0.0287 0.0144 0.0351 0.0437 0.0404 0.0573 0.0841 0.0596 0.0056 0.017 0.0627 0.0654 0.1066 0.1034 0.0543 0.0387 0.0487 0.0919 0.0424
"GCF_000210375.1_ASM21037v1" 0.0334 0.0186 0.0261 0.0449 0.0605 0.0259 0.0691 0.059 0.0134 0.0205 0.07 0.0706 0.0819 0.083 0.0555 0.0716 0.0589 0.0757 0.0613
"GCF_000020025.1_ASM2002v1" 0.0276 0.0167 0.0407 0.0516 0.0353 0.043 0.0663 0.0495 0.0098 0.0204 0.0681 0.0676 0.1161 0.0896 0.0397 0.0521 0.0595 0.0905 0.0559
"GCA_000204075.1_ASM20407v1" 0.0339 0.0186 0.0392 0.0467 0.043 0.0509 0.0706 0.0469 0.0104 0.0197 0.0698 0.0742 0.1015 0.0911 0.0436 0.0412 0.0611 0.0855 0.052
"GCF_000196515.1_ASM19651v1" 0.0313 0.0174 0.0354 0.0445 0.0385 0.0559 0.0755 0.0543 0.0088 0.0157 0.071 0.0762 0.1062 0.0937 0.0401 0.0365 0.0612 0.0883 0.0498
"GCF_000021805.1_ASM2180v1" 0.0296 0.0144 0.0367 0.047 0.0498 0.0662 0.0705 0.0637 0.01 0.023 0.0623 0.073 0.0857 0.0973 0.0416 0.0363 0.0546 0.0897 0.0488
"GCF_000017845.1_ASM1784v1" 0.0307 0.0177 0.0465 0.0553 0.0401 0.0527 0.0773 0.0601 0.011 0.0203 0.0672 0.0704 0.0872 0.0982 0.0394 0.0401 0.059 0.0816 0.0451
"GCF_000010625.1_ASM1062v1" 0.0333 0.0152 0.038 0.0388 0.039 0.0556 0.0728 0.0492 0.0133 0.022 0.0726 0.0752 0.087 0.0864 0.0514 0.0411 0.0537 0.1014 0.0539
"GCF_000021825.1_ASM2182v1" 0.0283 0.0143 0.0357 0.0414 0.0723 0.0513 0.0893 0.0505 0.0087 0.017 0.0697 0.0663 0.0718 0.0776 0.0498 0.0584 0.0682 0.085 0.0444
"GCF_000147335.1_ASM14733v1" 0.0321 0.0186 0.0354 0.0456 0.0414 0.0586 0.0716 0.0555 0.0102 0.0266 0.0662 0.074 0.0898 0.0803 0.0395 0.036 0.0666 0.1004 0.0516
"GCF_000019485.1_ASM1948v1" 0.0323 0.0181 0.0451 0.0419 0.0439 0.0473 0.0718 0.0534 0.0124 0.0209 0.0663 0.0788 0.0971 0.0908 0.0427 0.034 0.0637 0.091 0.0486
"GCF_000009725.1_ASM972v1" 0.029 0.016 0.0416 0.0381 0.0461 0.0478 0.0718 0.0526 0.0129 0.0183 0.0638 0.0775 0.1022 0.0914 0.0424 0.0353 0.0573 0.1053 0.0506
"GCF_000143165.1_ASM14316v1" 0.0261 0.0107 0.0308 0.0326 0.0403 0.0889 0.0895 0.0682 0.0083 0.0107 0.0836 0.0616 0.1061 0.0747 0.0391 0.0314 0.0557 0.0871 0.0545
"GCF_000025585.1_ASM2558v1" 0.0241 0.0113 0.0397 0.0369 0.034 0.0666 0.0645 0.0595 0.0113 0.0234 0.0843 0.0709 0.1035 0.095 0.0283 0.034 0.0588 0.112 0.0418
"GCF_000011905.1_ASM1190v1" 0.0267 0.0148 0.0403 0.0457 0.0285 0.0652 0.0676 0.0516 0.016 0.0184 0.0795 0.0795 0.1026 0.0884 0.0386 0.0261 0.0552 0.1038 0.0516
"GCF_000025025.1_ASM2502v1" 0.0192 0.0125 0.0268 0.0364 0.0288 0.0844 0.0815 0.0604 0.0086 0.0153 0.0834 0.0786 0.1189 0.0815 0.0355 0.0307 0.0585 0.0978 0.0412
"GCF_000021685.1_ASM2168v1" 0.0279 0.0204 0.038 0.0247 0.0341 0.0408 0.0705 0.0511 0.0073 0.0176 0.0568 0.0916 0.1076 0.0895 0.0538 0.0243 0.0644 0.1115 0.0682
"GCF_000024985.1_ASM2498v1" 0.0348 0.0206 0.0444 0.0343 0.0386 0.0403 0.0764 0.0568 0.0066 0.0203 0.0687 0.0839 0.0985 0.0791 0.0488 0.0303 0.0576 0.0939 0.0661
"GCF_000025005.1_ASM2500v1" 0.0405 0.0149 0.0676 0.0286 0.0318 0.023 0.0475 0.0345 0.0055 0.0225 0.0723 0.088 0.0904 0.0774 0.0499 0.0339 0.0634 0.1428 0.0655
"GCA_000018565.1_ASM1856v1" 0.0254 0.0138 0.0297 0.041 0.0429 0.0477 0.0714 0.0606 0.0075 0.0319 0.0557 0.0852 0.1148 0.083 0.0525 0.0233 0.0774 0.0864 0.0498
"GCF_000021945.1_ASM2194v1" 0.0192 0.0303 0.0175 0.022 0.0278 0.0106 0.0434 0.0663 0.02 0.0446 0.0296 0.0933 0.1245 0.111 0.0835 0.0253 0.0818 0.0693 0.08
"GCF_000022185.1_ASM2218v1" 0.0299 0.015 0.0335 0.0335 0.044 0.0381 0.0696 0.05 0.012 0.025 0.0652 0.0775 0.116 0.0864 0.054 0.0209 0.0645 0.0919 0.0729
"GCF_000016665.1_ASM1666v1" 0.0248 0.0152 0.0324 0.0338 0.0519 0.0416 0.0625 0.0553 0.0082 0.0172 0.0616 0.074 0.1207 0.0839 0.0525 0.0291 0.0519 0.0937 0.0897
"GCF_000017805.1_ASM1780v1" 0.0161 0.0196 0.0347 0.0301 0.0303 0.0281 0.0547 0.0425 0.0121 0.0321 0.0417 0.0678 0.1235 0.1059 0.0611 0.0455 0.0738 0.0816 0.0987
"GCF_000199675.1_ASM19967v1" 0.0329 0.0182 0.0374 0.0377 0.0318 0.0637 0.0846 0.0591 0.0097 0.0133 0.0585 0.09 0.1011 0.0824 0.0536 0.0265 0.054 0.095 0.0505
"GCF_000023845.1_ASM2384v1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"GCF_000270285.1_ASM27028v1" 0.0335 0.0206 0.0344 0.0407 0.0332 0.0588 0.0823 0.0727 0.0232 0.011 0.0603 0.0796 0.1064 0.0954 0.0407 0.0294 0.0593 0.0746 0.044
"GCF_000210055.1_ASM21005v1" 0.0383 0.0176 0.0438 0.0389 0.0321 0.0624 0.0681 0.0706 0.0132 0.0148 0.0679 0.0849 0.1018 0.0799 0.0361 0.0425 0.0594 0.0885 0.0393
"GCF_000024265.1_ASM2426v1" 0.0356 0.018 0.0493 0.0406 0.0339 0.0621 0.0826 0.0733 0.0146 0.0125 0.0624 0.0771 0.0943 0.0784 0.0429 0.0383 0.0525 0.0853 0.0464
"GCF_000023885.1_ASM2388v1" 0.0358 0.0171 0.0388 0.0443 0.0345 0.064 0.0949 0.0712 0.0207 0.0113 0.0573 0.0844 0.0919 0.0865 0.0371 0.0286 0.0569 0.0791 0.0456
"GCF_000024225.1_ASM2422v1" 0.0303 0.0159 0.0341 0.0363 0.0356 0.081 0.1014 0.0765 0.0045 0.0068 0.0606 0.0886 0.1037 0.0749 0.0424 0.0348 0.0575 0.0674 0.0477
"GCF_000143845.1_ASM14384v1" 0.0212 0.0121 0.0326 0.0319 0.0296 0.0692 0.0783 0.0797 0.0077 0.0064 0.0642 0.0921 0.1096 0.0955 0.0343 0.0457 0.0716 0.076 0.0424
"GCF_000195315.1_ASM19531v1" 0.0299 0.0154 0.0379 0.0444 0.0234 0.0715 0.0533 0.0734 0.0108 0.0145 0.065 0.0851 0.1103 0.0944 0.036 0.0538 0.0711 0.0818 0.0281
"GCF_000177615.2_ASM17761v2" 0.0268 0.0198 0.0376 0.0297 0.0332 0.0445 0.0704 0.0675 0.0075 0.0146 0.0577 0.0892 0.0987 0.0885 0.0503 0.0413 0.0627 0.0924 0.0676
"GCF_000058485.1_ASM5848v1" 0.0281 0.0194 0.0415 0.027 0.0373 0.0451 0.0631 0.0679 0.0061 0.0122 0.0556 0.0844 0.1106 0.0881 0.0533 0.0428 0.0621 0.094 0.0613
"GCF_000013345.1_ASM1334v1" 0.0287 0.0193 0.0422 0.0279 0.0324 0.0474 0.0706 0.0651 0.0067 0.0108 0.0603 0.0824 0.1001 0.093 0.0517 0.0429 0.0605 0.0947 0.0634
"GCF_000018005.1_ASM1800v1" 0.0283 0.0218 0.0406 0.0294 0.0331 0.0439 0.0721 0.0679 0.0076 0.0128 0.0556 0.0848 0.1035 0.0916 0.0495 0.0407 0.0583 0.0925 0.0659
"GCF_000166135.1_ASM16613v1" 0.0326 0.0218 0.0418 0.0296 0.0349 0.0453 0.061 0.0653 0.0071 0.0138 0.0565 0.082 0.1091 0.0889 0.053 0.0451 0.0634 0.094 0.0548
"GCF_000015025.1_ASM1502v1" 0.0253 0.0143 0.0385 0.0337 0.0324 0.0421 0.0735 0.0531 0.0082 0.019 0.0634 0.092 0.1002 0.0872 0.0547 0.0371 0.064 0.0943 0.067
"GCF_000023405.1_ASM2340v1" 0.0273 0.0171 0.0341 0.0344 0.036 0.0577 0.0918 0.0721 0.0029 0.0073 0.0595 0.0841 0.1026 0.0866 0.042 0.0474 0.0571 0.0896 0.0502
"GCF_000025205.1_ASM2520v1" 0.0281 0.0154 0.0277 0.0432 0.0297 0.0851 0.0784 0.0733 0.0059 0.0099 0.0479 0.0915 0.1339 0.0772 0.0384 0.0412 0.0653 0.0701 0.0376
"GCF_000213955.1_ASM21395v1" 0.0278 0.0127 0.0238 0.0362 0.0314 0.1037 0.0827 0.064 0.0024 0.0083 0.031 0.0711 0.2055 0.0763 0.031 0.0346 0.0588 0.0692 0.0294
"GCF_000024445.1_ASM2444v1" 0.0349 0.0186 0.0415 0.0443 0.0366 0.0671 0.0777 0.0767 0.0059 0.0059 0.0608 0.0732 0.11 0.0835 0.0405 0.0516 0.0652 0.0738 0.0323
"GCF_000010425.1_ASM1042v1" 0.0386 0.0207 0.0442 0.0527 0.0353 0.0692 0.0742 0.0755 0.0056 0.0038 0.0546 0.0732 0.1019 0.0795 0.0438 0.0478 0.0648 0.0789 0.0358
"GCF_000165905.1_ASM16590v1" 0.0351 0.0259 0.038 0.0417 0.0331 0.0626 0.0831 0.0741 0.0064 0.0043 0.0562 0.0834 0.1053 0.0824 0.0449 0.0447 0.0623 0.0738 0.0428
"GCF_000213865.1_ASM21386v1" 0.0347 0.0194 0.0381 0.045 0.0335 0.0733 0.0711 0.0782 0.0057 0.005 0.0584 0.0768 0.1078 0.0832 0.0442 0.0516 0.0647 0.0743 0.0349
"GCF_000092325.1_ASM9232v1" 0.0392 0.021 0.0431 0.0471 0.0353 0.071 0.0774 0.0754 0.0053 0.0046 0.0523 0.0764 0.1021 0.0837 0.0451 0.0486 0.0628 0.0727 0.0369
"GCF_000210755.1_ASM21075v1" 0.0353 0.0203 0.0443 0.0431 0.0325 0.0672 0.0796 0.0739 0.0062 0.0041 0.0573 0.0784 0.1063 0.0839 0.0429 0.0496 0.0628 0.0745 0.0376
"GCF_000022705.1_ASM2270v1" 0.0356 0.0198 0.0417 0.0461 0.037 0.0683 0.0773 0.0834 0.005 0.0071 0.0599 0.0736 0.0935 0.0757 0.0427 0.0457 0.0548 0.0888 0.044
"GCF_000224965.2_ASM22496v2" 0.0356 0.0198 0.0417 0.0461 0.037 0.0683 0.0773 0.0834 0.005 0.0071 0.0599 0.0736 0.0935 0.0757 0.0427 0.0457 0.0548 0.0888 0.044
"GCF_000196535.1_ASM19653v1" 0.0276 0.0123 0.0268 0.0472 0.0308 0.0846 0.0646 0.0712 0.0047 0.0083 0.0444 0.0935 0.1379 0.0884 0.0391 0.0404 0.0697 0.0772 0.0314
"GCF_000092365.1_ASM9236v1" 0.0194 0.013 0.0284 0.0316 0.0234 0.0704 0.0973 0.0662 0.0032 0.0019 0.0577 0.0962 0.1478 0.0882 0.0404 0.0431 0.0598 0.0752 0.0369
"GCF_000023105.1_ASM2310v1" 0.0312 0.0165 0.0534 0.0313 0.032 0.042 0.0652 0.0587 0.0049 0.0092 0.0641 0.0913 0.102 0.0808 0.0479 0.0449 0.0648 0.1041 0.0558
"GCF_000218545.1_ASM21854v1" 0.0298 0.0158 0.041 0.0353 0.0339 0.0515 0.0705 0.0703 0.0049 0.0067 0.0605 0.09 0.1077 0.082 0.0466 0.0453 0.0645 0.0903 0.0535
"GCF_000092865.1_ASM9286v1" 0.031 0.0161 0.0398 0.0336 0.0397 0.0494 0.0761 0.0715 0.004 0.0055 0.0553 0.0895 0.1047 0.0886 0.0435 0.0442 0.0621 0.0905 0.0549
"GCF_000024925.1_ASM2492v1" 0.0262 0.0165 0.0373 0.0379 0.0331 0.0463 0.0717 0.0722 0.004 0.0075 0.0591 0.0896 0.1149 0.0852 0.0395 0.0539 0.0668 0.0906 0.0477
"GCF_000024065.1_ASM2406v1" 0.0222 0.013 0.0362 0.0385 0.0321 0.0413 0.069 0.0851 0.0036 0.0048 0.0591 0.0858 0.123 0.1001 0.0362 0.0438 0.0558 0.0858 0.0647
"GCF_000215105.1_ASM21510v1" 0.0307 0.0184 0.0399 0.0337 0.0336 0.0482 0.0774 0.0702 0.0046 0.0056 0.058 0.086 0.1051 0.0868 0.0486 0.0486 0.0635 0.0854 0.0558
"GCF_000024965.1_ASM2496v1" 0.0293 0.0177 0.0393 0.0381 0.0357 0.0531 0.0777 0.0717 0.0054 0.0056 0.0572 0.0882 0.1165 0.0855 0.0419 0.0457 0.0627 0.0817 0.0472
"GCF_000202635.1_ASM20263v1" 0.0321 0.0135 0.0387 0.0394 0.0363 0.0583 0.0742 0.0714 0.0036 0.0085 0.0673 0.0818 0.1033 0.0917 0.0412 0.0427 0.0682 0.0865 0.0415
"GCF_000007665.1_ASM766v1" 0.0246 0.0177 0.033 0.034 0.0386 0.0558 0.0793 0.0717 0.0051 0.008 0.0612 0.0844 0.1069 0.0852 0.0445 0.0401 0.0607 0.0857 0.0635
"GCF_000063485.1_ASM6348v1" 0.0237 0.0154 0.0367 0.0347 0.0392 0.0585 0.0821 0.0752 0.0036 0.0135 0.0626 0.0843 0.1014 0.0849 0.0401 0.0405 0.0634 0.0873 0.0529
"GCF_000197735.1_ASM19773v1" 0.0243 0.016 0.0329 0.034 0.0288 0.0553 0.0886 0.0624 0.0035 0.0056 0.0638 0.0952 0.1227 0.0879 0.0394 0.0439 0.0701 0.0802 0.0454
"GCF_000196235.1_ASM19623v1" 0.0294 0.0193 0.0374 0.0385 0.0322 0.0571 0.0767 0.0681 0.0053 0.0068 0.0592 0.0831 0.1146 0.0919 0.0437 0.0466 0.062 0.0811 0.0473
"GCF_000189535.1_ASM18953v1" 0.0268 0.017 0.0361 0.0404 0.0315 0.052 0.0796 0.0645 0.0036 0.0058 0.058 0.0864 0.1083 0.112 0.0411 0.046 0.0597 0.0839 0.0472
"GCF_000022025.1_ASM2202v1" 0.0292 0.0189 0.0416 0.0346 0.0335 0.0565 0.0793 0.0641 0.0065 0.0075 0.0644 0.0839 0.1104 0.0878 0.0404 0.0469 0.0583 0.0863 0.05
"GCF_000014925.1_ASM1492v1" 0.022 0.0159 0.0319 0.0342 0.0363 0.0555 0.0799 0.0676 0.0036 0.0064 0.0619 0.0938 0.1261 0.0923 0.0388 0.0447 0.0608 0.0822 0.046
"GCF_000018885.1_ASM1888v1" 0.0235 0.0115 0.0336 0.0384 0.0382 0.0631 0.0761 0.0734 0.0043 0.0094 0.0634 0.0869 0.1075 0.0833 0.0427 0.0511 0.0679 0.0797 0.0461
"GCF_000010285.1_ASM1028v1" 0.0277 0.0135 0.0299 0.0381 0.0399 0.0687 0.0905 0.0758 0.0025 0.0048 0.0545 0.0865 0.1076 0.0899 0.0359 0.0489 0.0643 0.0748 0.0459
"GCF_000164695.2_ASM16469v2" 0.0224 0.0138 0.0264 0.0402 0.0425 0.0723 0.0815 0.0654 0.0023 0.0046 0.0471 0.0821 0.1464 0.0867 0.0356 0.0534 0.0637 0.0775 0.0362
"GCF_000011025.1_ASM1102v1" 0.0299 0.0181 0.032 0.0353 0.0304 0.067 0.0954 0.0652 0.0028 0.0028 0.0516 0.0933 0.1369 0.0859 0.0335 0.0405 0.0521 0.0864 0.0407
"GCF_000023205.1_ASM2320v1" 0.0246 0.0164 0.0335 0.0349 0.0355 0.0582 0.0927 0.0678 0.0031 0.0022 0.0542 0.0935 0.1143 0.0895 0.0413 0.0477 0.0615 0.0809 0.0481
"GCF_000017305.1_ASM1730v1" 0.027 0.0164 0.0362 0.0324 0.0383 0.05 0.0782 0.0698 0.004 0.0117 0.0537 0.0887 0.1139 0.0904 0.0433 0.0438 0.0636 0.0859 0.0527
"GCF_000023925.1_ASM2392v1" 0.022 0.0167 0.032 0.0322 0.0349 0.0587 0.0961 0.0711 0.0059 0.0104 0.0512 0.0843 0.1169 0.0997 0.037 0.0531 0.0623 0.0749 0.0407
"GCF_000184685.1_ASM18468v1" 0.0257 0.0185 0.0347 0.035 0.0308 0.0578 0.0792 0.0711 0.0048 0.0109 0.0581 0.0931 0.1124 0.0901 0.0431 0.0427 0.0619 0.0808 0.0494
"GCF_000015265.1_ASM1526v1" 0.0283 0.0184 0.0435 0.0297 0.0357 0.0461 0.0801 0.0658 0.0057 0.0102 0.058 0.0897 0.1051 0.0914 0.0452 0.041 0.0614 0.0888 0.0557
"GCF_000270245.1_ASM27024v1" 0.0294 0.0166 0.0419 0.0331 0.0361 0.0523 0.0644 0.0652 0.0072 0.0152 0.062 0.0846 0.1069 0.0894 0.0458 0.0425 0.0644 0.0908 0.0522
"GCF_000008345.1_ASM834v1" 0.0143 0.013 0.0273 0.0425 0.0425 0.0787 0.0831 0.0966 0.0036 0.0072 0.0443 0.0921 0.1131 0.0729 0.0425 0.0474 0.0684 0.0711 0.0398
"GCF_000240055.1_ASM24005v1" 0.0168 0.0151 0.0274 0.0419 0.043 0.0805 0.0811 0.1001 0.0039 0.0089 0.043 0.09 0.1107 0.0715 0.0481 0.0475 0.0671 0.0671 0.0363
"GCF_000024345.1_ASM2434v1" 0.0294 0.0156 0.0499 0.0334 0.0348 0.0503 0.0572 0.0555 0.0064 0.0127 0.0604 0.092 0.1051 0.0874 0.0508 0.0411 0.0647 0.1029 0.0503
"GCF_000024025.1_ASM2402v1" 0.028 0.0167 0.0362 0.0348 0.0373 0.053 0.069 0.0661 0.0057 0.0127 0.0532 0.0819 0.1114 0.0907 0.0452 0.0447 0.0672 0.0904 0.0556
